id,marital,sex,earnmost,workstatus,occ,owner,ind,size,employed,regular,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,head,year,age
20038,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,71
20039,2,1,1,1,6,1,5,2,2,8,5,5,88888,888888,888888,50,0,20,70,999,1,2007,36
20041,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,69
20042,1,2,0,3,10,1,14,2,5,5,1,4,88888,888888,850,88888,0,18,18,999,0,2007,40
20043,1,2,0,3,4,1,16,1,1,8,5,1,180,888888,888888,88888,0,25,999,999,0,2007,63
20044,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,62
20046,2,1,1,1,7,2,10,4,5,1,3,1,360,888888,888888,88888,81,3,66,999,1,2007,57
20051,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,66
20052,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,68
20053,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,69
20054,1,1,1,1,10,2,6,1,5,4,1,1,333,888888,888888,88888,0,99,999,999,1,2007,65
20055,1,1,1,1,10,4,14,6,5,2,2,1,650,888888,888888,88888,280,22,50,10,1,2007,57
20060,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,60
20061,1,2,0,3,10,2,14,3,5,5,1,4,88888,888888,1300,88888,2,22,4,0,0,2007,45
20065,1,1,1,1,4,2,10,3,5,4,1,1,450,888888,888888,88888,23,24,50,0,1,2007,55
20068,1,1,1,1,4,1,16,2,5,1,3,1,360,888888,888888,88888,114,27,84,28,1,2007,33
20070,2,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,71
20071,1,1,1,1,6,2,6,5,5,2,1,1,480,888888,888888,88888,150,20,47,999,1,2007,38
20074,1,1,1,1,11,4,17,6,5,1,1,1,400,888888,888888,88888,200,20,50,10,1,2007,57
20076,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,34
20077,1,1,1,1,3,1,6,1,1,8,5,1,700,888888,888888,88888,160,25,50,999,1,2007,48
20080,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,62
20081,2,1,0,1,8,2,13,4,5,1,1,1,200,888888,888888,88888,15,20,40,0,0,2007,27
20082,1,1,1,1,8,1,4,2,5,1,5,1,280,888888,888888,88888,63,25,48,0,1,2007,27
20083,1,1,1,1,8,2,5,2,5,1,1,1,250,888888,888888,88888,50,21,30,0,1,2007,49
20086,2,1,1,1,4,2,6,4,5,5,2,4,88888,888888,1050,88888,1,20,43,3,1,2007,54
20087,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,60
20088,1,1,1,1,8,1,4,1,1,8,5,3,88888,18000,888888,88888,0,20,36,0,1,2007,40
20090,1,2,0,3,4,2,16,4,5,5,2,9,88888,888888,888888,88888,99999,99,999,999,0,2007,62
20092,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,44
20093,1,2,0,1,3,2,8,5,5,1,3,1,135,888888,888888,88888,2,20,7,999,0,2007,32
20094,1,2,0,1,6,2,5,3,5,5,1,4,88888,888888,900,88888,0,20,40,0,0,2007,45
20095,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,62
20096,1,1,1,1,10,2,4,4,5,1,2,1,250,888888,888888,88888,0,16,999,999,1,2007,29
20097,1,1,1,1,6,2,6,5,5,2,1,1,500,888888,888888,88888,190,99,999,999,1,2007,44
20098,1,1,1,1,10,4,17,6,5,1,3,1,320,888888,888888,88888,116,5,50,10,1,2007,31
20099,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,66
20100,1,2,0,3,6,2,18,4,6,8,9,1,85,888888,888888,88888,0,13,19,999,0,2007,47
20101,1,1,1,1,10,2,5,4,5,1,3,1,350,888888,888888,88888,130,22,50,999,1,2007,36
20102,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,58
20103,2,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,23
20104,2,2,0,3,4,2,16,3,6,8,1,3,88888,10000,888888,88888,0,10,100,0,0,2007,32
20105,2,2,1,1,10,3,16,2,6,8,1,3,88888,10000,888888,88888,99999,20,30,0,1,2007,23
20106,1,2,0,3,4,2,6,5,5,5,2,4,88888,888888,925,88888,0,16,16,999,0,2007,35
20108,1,1,1,1,7,2,10,5,5,2,3,1,450,888888,888888,88888,120,22,65,25,1,2007,43
20109,1,2,0,3,6,1,5,1,3,8,5,1,85,888888,888888,88888,0,20,60,999,0,2007,64
20110,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,57
20111,1,2,0,3,4,2,16,3,5,5,1,4,88888,888888,800,88888,0,14,80,1,0,2007,49
20112,2,1,0,1,8,2,10,5,5,5,1,9,88888,888888,888888,88888,0,6,999,999,0,2007,35
20113,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,61
20115,1,2,0,1,4,9,7,3,5,1,1,1,188,888888,888888,88888,2,22,40,0,0,2007,50
20117,1,1,1,1,8,2,6,4,5,3,1,1,500,888888,888888,88888,70,25,70,10,1,2007,39
20118,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,67
20119,1,2,0,1,6,2,8,5,5,4,1,4,88888,888888,1150,88888,5,20,30,0,0,2007,48
20120,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,32
20124,1,2,0,1,4,1,7,2,3,8,5,1,500,888888,888888,88888,0,25,72,999,0,2007,62
20126,1,2,0,1,3,1,6,2,1,8,5,1,50,888888,888888,88888,0,20,40,0,0,2007,66
20127,1,2,0,1,10,4,17,6,5,5,2,4,88888,888888,900,88888,0,20,29,0,0,2007,46
20128,1,1,1,1,8,2,9,2,5,7,1,1,150,888888,888888,88888,15,24,45,0,1,2007,65
20129,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,63
20130,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,62
20131,1,1,1,1,10,2,15,3,5,1,3,1,300,888888,888888,88888,0,22,55,12,1,2007,49
20134,2,1,0,1,3,2,11,4,5,1,1,1,280,888888,888888,88888,30,20,60,20,0,2007,31
20135,2,1,1,1,9,2,11,4,5,1,1,1,230,888888,888888,88888,70,20,60,20,1,2007,30
20136,1,2,0,3,6,1,14,2,5,5,1,4,88888,888888,850,88888,0,20,22,0,0,2007,42
20137,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,31
20138,1,1,1,1,10,2,14,5,5,2,3,1,260,888888,888888,88888,0,24,50,999,1,2007,27
20141,1,2,0,3,10,1,14,2,5,5,1,4,88888,888888,900,88888,6,22,999,999,0,2007,47
20142,1,1,1,1,6,4,17,6,5,4,1,4,88888,888888,800,88888,0,8,16,0,1,2007,71
20143,1,2,0,3,3,1,6,2,3,8,1,1,80,888888,888888,88888,0,30,6,999,0,2007,48
20146,1,2,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,39
20148,1,2,0,1,6,4,17,6,5,1,2,1,457,888888,888888,88888,99999,20,43,3,0,2007,49
20149,1,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,58
20150,1,2,0,1,4,1,16,1,3,8,1,1,200,888888,888888,88888,0,21,50,999,0,2007,55
20151,1,1,1,1,10,1,16,1,6,8,5,1,300,888888,888888,88888,0,16,32,999,1,2007,51
20152,1,1,1,1,7,2,10,2,5,1,1,3,88888,10000,888888,88888,0,25,13,999,1,2007,41
20153,1,2,0,3,8,2,5,3,4,8,1,1,20,888888,888888,88888,0,30,21,999,0,2007,34
20154,1,2,0,3,6,1,6,1,5,5,1,4,88888,888888,960,88888,16,18,15,0,0,2007,56
20155,2,1,1,1,8,2,5,4,5,9,1,4,88888,888888,1000,88888,0,25,60,12,1,2007,31
20156,1,1,1,1,3,1,6,1,1,8,5,5,88888,888888,888888,200,0,99,999,999,1,2007,56
20157,1,1,1,1,7,2,10,2,5,1,1,1,270,888888,888888,88888,20,25,72,0,1,2007,40
20160,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,55
20163,1,1,1,1,3,2,6,4,5,1,3,1,250,888888,888888,88888,20,99,999,999,1,2007,58
20164,2,2,0,1,10,3,14,2,5,1,1,1,200,888888,888888,88888,55,24,45,0,0,2007,26
20165,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,57
20167,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,70
20168,1,1,1,1,10,1,16,1,1,8,1,1,340,888888,888888,88888,100,22,8,0,1,2007,33
20169,1,1,1,1,8,2,5,4,5,2,1,1,450,888888,888888,88888,170,24,40,999,1,2007,59
20170,1,2,0,3,6,2,16,3,5,3,1,1,900,888888,888888,88888,0,23,30,999,0,2007,59
20172,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,70
20173,1,1,1,1,12,2,8,5,5,7,5,1,250,888888,888888,88888,0,13,21,0,1,2007,63
20174,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,66
20175,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,49
20178,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,23
20179,2,2,0,1,6,2,18,5,5,6,1,4,88888,888888,1500,88888,0,5,7,0,0,2007,26
20180,1,2,0,3,4,1,9,1,3,8,1,1,80,888888,888888,88888,0,20,20,0,0,2007,65
20181,1,2,0,1,3,2,6,5,5,5,2,4,88888,888888,950,88888,99999,5,8,0,0,2007,54
20183,2,1,1,1,8,1,4,2,5,4,1,3,88888,10000,888888,88888,0,20,40,0,1,2007,59
20184,1,1,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,50
20185,1,1,1,1,3,1,6,1,1,8,1,1,100,888888,888888,88888,0,29,70,0,1,2007,59
20186,1,1,1,1,8,2,4,3,9,8,5,5,88888,888888,888888,190,0,10,60,999,1,2007,55
20187,1,1,1,1,7,2,8,5,5,4,3,1,300,888888,888888,88888,60,20,40,999,1,2007,58
20188,1,1,1,1,8,1,5,1,1,8,5,1,200,888888,888888,88888,0,20,40,0,1,2007,72
20189,1,2,0,3,4,1,7,1,5,5,1,4,88888,888888,1000,88888,0,20,20,0,0,2007,54
20191,1,2,0,3,3,3,6,4,5,5,3,4,88888,888888,800,88888,0,18,25,1,0,2007,33
20192,2,1,0,1,3,2,6,4,5,2,1,1,450,888888,888888,88888,160,20,50,5,0,2007,42
20193,1,2,0,3,6,1,5,1,4,8,1,1,60,888888,888888,88888,0,5,3,0,0,2007,63
20194,2,2,0,1,6,2,16,4,5,1,3,1,200,888888,888888,88888,40,20,38,2,0,2007,27
20195,1,2,0,1,6,2,16,9,5,5,1,1,83,888888,888888,88888,0,15,20,0,0,2007,49
20197,1,1,1,1,3,1,9,1,1,8,5,5,88888,888888,888888,650,0,20,40,0,1,2007,59
20199,2,2,0,1,3,2,6,3,5,2,1,1,205,888888,888888,88888,40,21,40,3,0,2007,27
20200,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,70
20201,1,1,1,1,3,2,6,3,5,2,1,1,250,888888,888888,88888,0,25,80,999,1,2007,35
20202,2,2,1,1,6,2,8,5,5,6,1,4,88888,888888,1400,88888,0,21,35,999,1,2007,32
20203,1,2,0,3,4,1,16,2,5,7,5,1,20,888888,888888,88888,0,12,4,999,0,2007,34
20204,1,1,1,1,3,1,6,1,1,8,5,1,185,888888,888888,88888,0,20,40,999,1,2007,64
20205,2,1,0,1,4,1,16,1,1,8,4,1,400,888888,888888,88888,0,25,48,999,0,2007,37
20206,1,1,1,1,6,2,8,5,5,1,9,1,200,888888,888888,88888,20,15,32,0,1,2007,60
20207,2,2,0,1,6,2,9,3,5,1,1,1,325,888888,888888,88888,32,20,48,8,0,2007,26
20208,1,2,1,1,4,1,16,1,3,8,5,9,88888,888888,888888,88888,0,25,60,999,1,2007,50
20209,2,1,0,1,3,1,6,2,3,8,2,1,200,888888,888888,88888,30,25,66,0,0,2007,24
20211,1,2,0,1,10,3,14,3,5,1,2,1,220,888888,888888,88888,70,20,40,0,0,2007,31
20212,1,1,1,1,6,2,5,3,5,2,1,1,335,888888,888888,88888,87,25,60,20,1,2007,45
20214,1,2,0,3,3,2,6,4,5,5,1,4,88888,888888,900,88888,0,15,20,0,0,2007,37
20215,1,2,0,1,6,2,6,4,5,5,2,4,88888,888888,900,88888,0,20,28,999,0,2007,37
20217,1,1,1,1,3,2,8,5,5,2,3,1,500,888888,888888,88888,150,27,75,20,1,2007,30
20218,1,1,1,1,8,2,4,2,5,1,1,1,300,888888,888888,88888,99999,24,60,999,1,2007,57
20219,1,2,0,3,6,1,4,2,3,8,5,1,80,888888,888888,88888,0,18,8,999,0,2007,42
20220,1,1,1,1,8,1,4,1,1,8,5,9,88888,888888,888888,88888,99999,25,999,999,1,2007,66
20221,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,41
20224,1,1,1,1,4,1,7,1,1,8,5,1,180,888888,888888,88888,0,26,78,999,1,2007,65
20226,2,1,1,1,8,1,5,1,1,8,5,1,250,888888,888888,88888,0,22,40,999,1,2007,41
20227,1,2,0,3,4,3,14,2,6,8,1,1,30,888888,888888,88888,0,12,12,999,0,2007,42
20228,2,2,1,1,6,2,16,3,5,1,1,1,232,888888,888888,88888,0,22,40,0,1,2007,52
20230,1,2,0,3,6,2,8,4,5,5,1,4,88888,888888,1100,88888,0,16,18,0,0,2007,37
20235,2,2,0,1,6,2,6,3,6,8,5,4,88888,888888,1500,88888,0,20,38,0,0,2007,26
20236,1,2,0,1,3,2,8,5,5,1,1,1,92,888888,888888,88888,0,22,999,0,0,2007,63
20239,2,2,0,1,6,2,9,2,5,5,1,4,88888,888888,1000,88888,0,15,24,0,0,2007,36
20240,1,1,1,1,5,3,4,1,5,9,1,1,112,888888,888888,88888,0,20,25,0,1,2007,70
20241,1,1,1,1,9,2,11,5,5,2,1,1,600,888888,888888,88888,280,22,55,20,1,2007,41
20242,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,72
20245,2,1,1,1,4,2,16,5,5,4,1,1,200,888888,888888,88888,31,26,50,4,1,2007,57
20246,2,1,0,1,3,2,6,5,5,1,3,1,200,888888,888888,88888,40,20,40,8,0,2007,25
20247,1,1,1,1,10,2,5,2,5,2,1,1,370,888888,888888,88888,40,22,65,25,1,2007,39
20250,1,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,41
20251,1,2,0,1,6,2,12,5,5,6,3,4,88888,888888,1650,88888,0,20,45,15,0,2007,33
20252,1,1,1,1,4,1,7,1,1,8,5,5,88888,888888,888888,836,0,24,999,999,1,2007,72
20253,2,2,1,1,6,2,5,5,5,6,1,4,88888,888888,1630,88888,0,20,40,0,1,2007,40
20254,2,2,0,1,10,3,15,3,5,1,1,1,200,888888,888888,88888,40,25,45,0,0,2007,24
20255,1,2,0,3,8,2,5,4,5,5,1,1,60,888888,888888,88888,0,17,19,3,0,2007,51
20256,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,64
20258,1,2,0,1,10,3,15,3,5,4,4,4,88888,888888,2900,88888,0,20,30,0,0,2007,38
20261,1,1,1,1,6,2,5,5,5,1,1,1,350,888888,888888,88888,120,20,40,0,1,2007,29
20262,1,2,0,3,6,2,8,2,5,5,1,4,88888,888888,1400,88888,10,12,6,0,0,2007,50
20263,1,1,1,1,10,4,15,6,5,2,2,1,450,888888,888888,88888,180,23,60,20,1,2007,40
20267,1,2,0,3,4,3,7,3,5,5,1,4,88888,888888,900,88888,0,20,12,0,0,2007,52
20268,1,2,0,3,4,1,7,1,5,5,1,4,88888,888888,900,88888,0,17,12,0,0,2007,47
20269,1,1,1,1,6,4,17,6,5,1,3,1,250,888888,888888,88888,120,25,48,999,1,2007,57
20272,1,2,0,1,6,2,12,4,5,6,1,4,88888,888888,1200,88888,0,20,40,0,0,2007,28
20273,1,1,1,1,8,2,4,1,5,1,1,1,300,888888,888888,88888,40,27,48,999,1,2007,37
20274,2,2,1,1,4,2,16,3,5,5,1,4,88888,888888,1000,88888,0,20,20,999,1,2007,56
20275,1,1,1,1,10,3,14,4,5,1,3,1,285,888888,888888,88888,78,20,42,2,1,2007,41
20276,1,1,1,1,6,2,16,4,5,1,1,1,480,888888,888888,88888,0,20,50,10,1,2007,37
20278,1,1,1,1,3,2,6,5,5,2,3,1,500,888888,888888,88888,200,26,72,21,1,2007,36
20280,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,37
20283,1,1,1,1,6,2,8,5,5,1,3,5,88888,888888,888888,969,0,20,999,999,1,2007,46
20284,2,1,1,1,5,4,17,6,5,2,2,1,540,888888,888888,88888,160,20,37,0,1,2007,38
20285,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,40
20286,2,2,1,1,6,2,8,5,5,6,2,1,250,888888,888888,88888,34,20,40,1,1,2007,41
20287,1,1,1,1,8,2,4,2,5,2,3,1,420,888888,888888,88888,0,25,48,999,1,2007,41
20288,1,1,1,1,3,1,5,2,5,2,1,1,450,888888,888888,88888,0,5,40,999,1,2007,56
20290,1,1,1,1,5,2,16,5,5,2,2,1,900,888888,888888,88888,600,23,45,0,1,2007,53
20291,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,55
20293,1,1,1,1,11,2,16,5,5,2,3,1,400,888888,888888,88888,60,27,65,2,1,2007,54
20294,2,2,1,4,3,2,6,2,5,6,5,3,88888,10000,888888,88888,0,5,10,0,1,2007,70
20297,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,32
20299,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,67
20300,1,1,1,1,5,3,15,5,5,3,1,1,99999,888888,888888,88888,99999,21,40,0,1,2007,66
20303,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,69
20305,2,1,0,1,9,2,12,4,5,2,5,1,225,888888,888888,88888,80,21,50,13,0,2007,25
20306,2,1,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,25
20307,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,41
20308,1,1,1,1,6,1,16,2,2,8,1,5,88888,888888,888888,1000,0,25,60,999,1,2007,61
20309,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,72
20313,2,2,0,1,10,4,14,3,5,1,1,1,230,888888,888888,88888,60,25,45,5,0,2007,24
20315,1,1,1,1,3,2,5,3,5,1,1,1,400,888888,888888,88888,120,20,60,20,1,2007,57
20318,1,2,0,1,10,3,14,4,5,2,1,1,400,888888,888888,88888,50,22,40,0,0,2007,45
20320,2,2,0,1,10,1,14,2,5,1,1,1,250,888888,888888,88888,0,21,35,0,0,2007,27
20322,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,46
20324,1,2,0,3,6,2,6,2,5,5,2,4,88888,888888,950,88888,6,13,23,999,0,2007,55
20325,2,2,0,1,6,2,4,5,5,1,3,1,260,888888,888888,88888,97,20,55,15,0,2007,32
20326,1,1,1,1,7,2,10,5,5,1,3,1,359,888888,888888,88888,0,22,40,8,1,2007,60
20327,2,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,49
20328,2,2,0,1,4,2,16,1,5,1,1,1,190,888888,888888,88888,10,26,11,999,0,2007,25
20330,2,1,1,1,6,1,16,1,6,8,5,1,150,888888,888888,88888,0,20,40,999,1,2007,63
20331,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,68
20333,2,1,1,1,4,1,16,1,1,8,5,1,470,888888,888888,88888,0,24,60,999,1,2007,42
20334,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,39
20335,2,1,1,1,4,2,7,2,5,2,1,1,250,888888,888888,88888,0,25,60,999,1,2007,30
20338,2,1,0,1,12,4,15,6,5,1,1,1,250,888888,888888,88888,100,24,65,30,0,2007,34
20339,2,2,1,1,12,2,18,5,5,1,1,1,270,888888,888888,88888,10,22,55,999,1,2007,30
20340,1,2,1,3,6,2,12,5,5,6,1,4,88888,888888,1250,88888,0,14,20,0,1,2007,54
20341,1,1,1,1,5,3,15,5,5,2,2,1,600,888888,888888,88888,380,22,39,0,1,2007,56
20345,1,2,0,3,4,1,6,1,3,8,1,1,30,888888,888888,88888,0,25,30,0,0,2007,34
20346,2,1,1,1,10,1,14,1,3,8,1,1,190,888888,888888,88888,20,25,54,999,1,2007,64
20348,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,63
20349,2,2,1,1,10,2,14,5,5,1,3,1,200,888888,888888,88888,80,23,10,2,1,2007,43
20350,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,72
20351,2,2,0,1,3,2,6,2,5,1,1,1,200,888888,888888,88888,20,23,41,0,0,2007,31
20352,1,1,1,1,10,2,5,5,5,2,1,1,600,888888,888888,88888,700,22,65,999,1,2007,50
20355,1,1,1,1,5,2,8,5,5,2,2,1,750,888888,888888,88888,400,22,50,999,1,2007,42
20356,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,62
20358,2,2,1,1,6,2,9,1,5,1,1,1,210,888888,888888,88888,48,22,37,2,1,2007,39
20359,2,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,53
20360,2,2,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,38
20362,1,1,1,1,4,1,7,1,1,8,1,1,400,888888,888888,88888,0,25,40,0,1,2007,68
20363,2,2,1,1,3,1,6,1,1,8,5,1,100,888888,888888,88888,0,25,54,0,1,2007,70
20364,2,1,1,1,8,1,4,2,5,9,4,1,400,888888,888888,88888,0,22,8,0,1,2007,58
20365,2,1,0,1,8,2,16,4,5,1,1,1,200,888888,888888,88888,50,16,40,8,0,2007,28
20366,1,1,1,1,4,2,16,4,5,4,2,1,129,888888,888888,88888,0,24,30,999,1,2007,61
20368,2,1,1,1,9,2,12,2,5,2,1,1,350,888888,888888,88888,80,20,45,5,1,2007,30
20369,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2007,48
20372,2,2,1,1,12,2,16,2,5,5,2,4,88888,888888,850,88888,0,18,35,5,1,2007,45
20373,1,2,0,3,4,1,16,1,3,8,5,1,120,888888,888888,88888,0,24,21,999,0,2007,48
20374,1,2,0,3,6,2,5,4,5,5,1,4,88888,888888,1200,88888,0,11,66,0,0,2007,62
20375,2,2,1,3,12,2,9,5,4,8,5,1,12,888888,888888,88888,0,15,8,999,1,2007,69
20376,2,2,1,1,6,2,8,5,5,6,1,4,88888,888888,1650,88888,0,20,999,999,1,2007,39
20377,1,2,0,3,4,2,16,5,5,5,2,4,88888,888888,910,88888,0,20,27,999,0,2007,46
20378,2,1,1,1,3,2,6,4,5,5,1,4,88888,888888,900,88888,0,21,35,0,1,2007,28
20379,2,1,1,1,9,2,11,5,5,4,1,1,600,888888,888888,88888,0,22,45,0,1,2007,46
20380,2,2,1,1,99,2,7,1,5,5,1,4,88888,888888,900,88888,0,20,20,999,1,2007,39
20381,2,1,1,1,9,1,12,1,1,8,5,1,300,888888,888888,88888,0,20,40,999,1,2007,37
20383,2,1,1,1,4,2,16,2,5,5,1,4,88888,888888,1100,88888,0,21,30,0,1,2007,57
20387,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2007,69
