id,marital,sex,head,earnmost,workstatus,occ,owner,ind,size,employed,regular,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,workdaypermonth,workhourperweek,overworkperweek,paidoverworkperweek,year,age
2,2,2,1,1,1,4,2,7,3,5,5,2,4,88888,888888,800,88888,16,16,0,0,2014,36
3,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,63
4,1,1,1,1,1,10,2,4,5,5,1,3,1,470,888888,888888,88888,24,50,12,0,2014,41
5,1,1,1,1,1,10,4,15,3,5,1,2,1,470,888888,888888,88888,28,60,20,0,2014,48
6,1,1,1,1,1,10,2,5,5,5,2,2,1,676,888888,888888,88888,20,50,999,999,2014,56
7,1,1,1,1,1,4,2,6,4,6,8,1,4,88888,888888,780,88888,18,20,0,0,2014,66
8,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,38
10,1,1,1,1,1,10,1,16,1,2,8,5,1,700,888888,888888,88888,99,999,999,999,2014,67
11,1,2,0,0,3,6,2,16,4,5,5,1,4,88888,888888,810,88888,20,6,0,999,2014,41
12,1,2,0,0,3,3,2,6,3,5,5,1,4,88888,888888,800,88888,23,20,999,999,2014,63
13,1,1,1,1,1,3,1,6,1,1,8,1,5,88888,888888,888888,350,30,10,999,999,2014,51
14,1,1,0,0,1,7,3,10,5,5,1,3,1,230,888888,888888,88888,24,140,9,0,2014,49
15,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,59
16,1,2,0,0,3,8,2,10,5,5,5,9,4,88888,888888,900,88888,24,16,0,0,2014,39
17,1,2,0,0,3,10,1,15,2,5,5,5,4,88888,888888,1000,88888,8,3,0,0,2014,48
19,1,1,1,1,1,8,1,99,1,1,8,1,1,280,888888,888888,88888,28,42,0,0,2014,42
20,1,1,1,1,1,3,1,6,1,1,8,1,5,88888,888888,888888,200,25,999,999,999,2014,59
22,1,2,0,0,3,1,1,1,2,5,5,1,4,88888,888888,790,88888,5,17,999,999,2014,39
23,1,2,0,0,1,8,1,5,1,3,8,5,1,100,888888,888888,88888,20,40,999,999,2014,58
24,1,2,0,0,3,4,2,16,2,5,5,1,4,88888,888888,850,88888,12,24,0,0,2014,66
25,1,1,1,1,1,8,1,4,2,1,8,5,5,88888,888888,888888,360,25,48,0,0,2014,43
26,1,1,1,1,1,10,2,6,4,5,4,1,4,88888,888888,1710,88888,15,30,0,0,2014,67
27,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,43
29,1,2,0,0,1,8,3,16,2,6,8,1,4,88888,888888,400,88888,14,28,999,999,2014,71
31,1,1,1,1,1,3,2,5,3,5,4,1,1,300,888888,888888,88888,20,40,3,0,2014,71
33,2,1,1,1,4,8,1,4,1,1,8,5,5,88888,888888,888888,200,7,10,999,999,2014,62
34,1,1,1,1,1,7,3,14,2,5,4,1,4,88888,888888,820,88888,12,21,0,0,2014,68
35,1,2,0,0,3,4,2,6,5,5,5,1,4,88888,888888,820,88888,17,18,0,0,2014,45
38,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,76
39,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,48
41,1,1,1,1,1,7,2,10,5,5,2,3,1,500,888888,888888,88888,20,50,10,10,2014,32
42,1,1,1,1,1,7,2,10,5,5,1,3,1,350,888888,888888,88888,20,60,20,0,2014,44
43,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,74
44,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,33
45,1,2,0,0,3,6,2,8,5,5,6,5,4,88888,888888,1200,88888,8,18,0,0,2014,47
46,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,66
47,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,73
48,1,2,1,1,1,10,1,14,2,5,5,1,4,88888,888888,1600,88888,5,30,10,0,2014,40
50,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,71
52,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,43
55,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,64
56,1,1,1,0,1,11,3,16,4,6,8,1,1,38,888888,888888,88888,13,10,999,999,2014,75
57,1,2,0,0,1,6,1,14,1,3,8,1,1,160,888888,888888,88888,23,40,0,0,2014,49
58,1,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
59,1,1,1,1,1,5,2,10,5,5,2,2,1,760,888888,888888,88888,20,40,0,0,2014,55
60,1,1,1,1,1,7,2,10,5,5,1,3,1,400,888888,888888,88888,22,40,0,0,2014,54
62,1,2,0,0,1,4,9,7,3,5,5,9,4,88888,888888,840,88888,20,30,0,0,2014,45
63,1,2,0,1,1,10,4,14,6,5,2,3,1,543,888888,888888,88888,20,45,7,999,2014,59
65,1,1,1,1,1,3,2,6,5,5,2,3,1,400,888888,888888,88888,22,45,10,0,2014,42
66,1,1,1,1,1,8,9,16,3,5,2,1,1,99999,888888,888888,88888,99,999,999,999,2014,45
67,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
68,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,35
72,1,1,1,1,1,8,2,5,2,5,2,1,1,600,888888,888888,88888,24,96,0,0,2014,47
73,1,1,1,1,1,5,2,5,2,5,3,1,1,420,888888,888888,88888,20,40,0,0,2014,56
77,2,2,1,1,1,4,3,14,2,5,1,1,1,200,888888,888888,88888,20,40,5,5,2014,50
78,1,1,1,1,1,7,2,10,2,5,1,1,1,200,888888,888888,88888,25,60,12,999,2014,46
80,1,2,0,0,1,3,1,6,1,5,5,5,1,145,888888,888888,88888,24,50,999,999,2014,50
82,1,1,1,1,1,4,1,16,2,6,8,1,3,88888,8500,888888,88888,22,8,0,0,2014,58
84,1,2,0,0,1,4,1,16,1,1,8,5,1,300,888888,888888,88888,28,50,999,999,2014,43
85,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,61
86,1,2,0,0,3,4,2,16,3,5,5,9,4,88888,888888,1200,88888,20,10,0,0,2014,73
87,2,1,1,1,1,4,2,16,4,5,2,1,1,320,888888,888888,88888,20,10,2,999,2014,58
88,1,2,0,0,3,4,1,16,1,3,8,5,1,120,888888,888888,88888,24,30,0,0,2014,45
89,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,62
94,1,2,0,0,3,4,1,9,1,3,8,1,1,52,888888,888888,88888,1,1,0,0,2014,61
98,1,1,1,1,1,5,2,8,5,5,2,3,1,720,888888,888888,88888,20,8,0,999,2014,49
99,1,1,1,1,1,10,9,15,3,5,1,2,1,260,888888,888888,88888,18,37,5,0,2014,64
101,1,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,68
103,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,66
104,1,2,0,1,1,6,2,8,5,5,1,1,5,88888,888888,888888,1200,20,10,2,0,2014,47
106,1,1,1,1,1,7,2,10,5,5,1,1,1,300,888888,888888,88888,20,65,25,20,2014,29
107,1,1,1,0,1,6,2,9,4,5,5,1,3,88888,4000,888888,88888,12,12,0,0,2014,71
108,1,2,0,0,1,6,2,6,2,5,5,1,4,88888,888888,950,88888,12,18,0,0,2014,46
110,1,1,0,0,3,4,1,16,1,6,8,1,1,20,888888,888888,88888,14,3,0,0,2014,66
112,1,2,0,0,3,4,1,7,2,5,5,9,9,88888,888888,888888,88888,7,8,0,0,2014,38
113,1,2,0,0,3,4,1,16,2,5,5,1,1,65,888888,888888,88888,9,16,0,0,2014,45
117,1,2,0,0,3,3,1,6,1,1,8,5,1,50,888888,888888,88888,7,2,999,999,2014,40
119,1,2,0,0,3,4,1,16,1,3,8,5,1,100,888888,888888,88888,20,40,999,999,2014,65
121,1,2,0,0,1,10,3,14,5,5,1,3,1,240,888888,888888,88888,22,43,999,999,2014,34
122,1,2,0,0,3,10,3,15,2,5,5,1,4,88888,888888,900,88888,10,6,0,0,2014,43
123,1,2,0,1,3,3,1,12,9,1,8,5,5,88888,888888,888888,450,20,5,999,999,2014,52
124,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,78
125,1,1,1,1,1,9,2,11,4,5,1,3,1,500,888888,888888,88888,20,60,25,5,2014,49
126,1,1,1,1,1,5,2,12,5,5,2,1,1,732,888888,888888,88888,22,48,0,0,2014,56
127,1,1,1,1,1,11,2,16,5,5,4,1,3,88888,9600,888888,88888,25,48,0,0,2014,67
128,2,2,1,1,1,10,1,16,1,2,8,5,9,88888,888888,888888,88888,28,45,999,999,2014,48
130,1,1,1,1,1,3,1,5,2,1,8,1,1,500,888888,888888,88888,25,50,999,999,2014,75
132,1,1,1,1,1,8,1,4,1,1,8,3,1,450,888888,888888,88888,25,8,999,0,2014,54
135,1,1,1,0,1,6,2,16,5,5,4,2,1,155,888888,888888,88888,12,30,0,999,2014,62
137,1,2,0,0,1,10,2,14,4,5,1,9,1,300,888888,888888,88888,99,999,999,999,2014,56
138,1,1,1,0,1,4,2,9,3,5,1,1,1,300,888888,888888,88888,20,45,20,20,2014,35
140,1,2,0,0,3,8,2,10,4,6,8,5,1,50,888888,888888,88888,15,10,999,0,2014,42
144,1,2,0,0,1,3,1,6,2,5,5,5,4,88888,888888,1000,88888,20,40,999,999,2014,44
145,1,2,0,0,3,10,3,14,2,5,5,1,4,88888,888888,1300,88888,20,13,0,0,2014,60
147,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,79
148,1,2,0,0,1,4,2,7,4,5,5,2,4,88888,888888,850,88888,20,28,0,0,2014,36
150,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,69
151,1,1,1,0,1,9,2,11,3,5,1,1,1,270,888888,888888,88888,19,9,1,1,2014,36
154,1,1,1,1,1,9,2,11,2,5,2,3,1,400,888888,888888,88888,22,50,10,0,2014,44
159,2,2,1,1,1,6,4,17,6,5,1,3,1,400,888888,888888,88888,20,45,5,5,2014,45
161,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,69
162,1,2,0,0,3,8,2,5,4,5,5,1,4,88888,888888,900,88888,20,8,1,0,2014,42
163,1,2,0,0,3,4,1,16,1,6,8,9,1,41,888888,888888,88888,17,12,0,999,2014,62
164,1,1,1,1,1,5,2,16,5,5,7,1,1,590,888888,888888,88888,21,50,10,0,2014,63
166,1,2,0,0,1,6,4,16,2,5,6,1,4,88888,888888,950,88888,19,37,0,999,2014,43
168,1,1,0,0,1,4,3,14,3,5,5,1,1,98,888888,888888,88888,18,24,0,999,2014,72
170,1,2,0,0,3,10,2,5,4,5,5,1,4,88888,888888,1190,88888,16,60,999,999,2014,52
171,1,1,1,1,1,10,1,16,1,2,8,5,1,200,888888,888888,88888,30,71,0,0,2014,43
173,1,2,0,0,3,3,2,9,3,6,8,1,3,88888,1000,888888,88888,8,1,999,999,2014,46
176,1,1,1,1,1,3,1,6,1,1,8,5,5,88888,888888,888888,612,27,66,0,0,2014,43
177,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,69
178,1,2,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,44
179,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,73
180,1,1,1,1,1,5,2,11,5,5,2,1,1,500,888888,888888,88888,20,10,999,999,2014,54
181,1,1,1,1,1,10,3,16,5,5,4,2,5,88888,888888,888888,800,20,9,999,999,2014,56
182,1,1,1,1,1,3,2,9,1,2,8,1,1,320,888888,888888,88888,12,30,999,999,2014,73
184,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,68
185,1,1,1,1,1,8,1,4,1,1,8,4,1,450,888888,888888,88888,22,48,0,0,2014,52
188,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,56
189,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,66
190,1,1,0,0,1,6,2,11,4,5,2,1,1,400,888888,888888,88888,20,41,3,0,2014,45
192,1,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,64
193,1,2,0,0,4,9,2,11,5,5,1,1,1,245,888888,888888,88888,20,31,0,0,2014,33
196,1,2,0,0,1,4,1,16,1,3,8,5,9,88888,888888,888888,88888,23,50,999,999,2014,54
198,2,2,0,0,3,10,1,15,1,4,8,9,3,88888,10000,888888,88888,5,20,999,999,2014,74
199,1,1,1,1,1,8,2,16,3,5,2,1,1,533,888888,888888,88888,27,60,2,2,2014,31
201,1,2,0,0,1,4,2,16,3,5,5,1,4,88888,888888,900,88888,12,18,0,0,2014,29
202,1,1,1,0,1,10,1,4,1,2,8,5,1,80,888888,888888,88888,20,40,999,999,2014,43
204,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,41
205,1,2,0,0,1,6,2,8,4,5,1,3,1,200,888888,888888,88888,20,40,3,0,2014,52
206,1,1,1,1,1,7,4,10,6,5,1,3,1,400,888888,888888,88888,20,60,5,0,2014,44
208,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,71
209,1,1,1,1,1,3,1,16,2,1,8,9,9,88888,888888,888888,88888,27,77,999,999,2014,45
212,1,2,0,0,1,6,2,10,4,5,6,2,4,88888,888888,1650,88888,20,35,15,15,2014,45
213,1,1,1,1,1,3,1,6,1,1,8,5,1,550,888888,888888,88888,20,50,999,999,2014,35
214,1,1,1,1,1,8,2,16,2,5,1,1,1,380,888888,888888,88888,23,48,0,0,2014,45
215,1,1,1,1,1,10,4,15,6,5,7,2,1,150,888888,888888,88888,16,20,0,0,2014,63
217,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,79
221,1,1,1,1,1,10,2,5,3,5,7,5,1,300,888888,888888,88888,21,45,999,999,2014,66
224,1,1,1,1,1,11,2,16,5,5,4,2,4,88888,888888,960,88888,21,45,5,5,2014,64
225,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,72
226,1,2,0,0,3,10,3,14,3,5,5,9,4,88888,888888,920,88888,12,15,0,0,2014,55
230,1,2,0,0,1,6,4,17,6,5,1,2,1,300,888888,888888,88888,20,32,2,2,2014,38
231,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,60
232,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,76
233,1,1,1,1,1,3,2,9,5,5,2,1,1,700,888888,888888,88888,25,50,2,0,2014,53
235,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
236,1,1,1,1,1,8,2,10,4,5,1,3,1,383,888888,888888,88888,23,43,8,8,2014,38
237,1,1,1,1,1,5,3,15,4,5,2,5,5,88888,888888,888888,1500,20,40,999,999,2014,68
238,1,2,0,0,1,6,2,12,4,5,2,1,1,280,888888,888888,88888,20,37,0,0,2014,36
240,1,2,0,0,1,6,3,16,2,5,5,1,4,88888,888888,900,88888,15,100,0,0,2014,67
243,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,73
245,1,2,0,0,3,10,2,15,3,6,8,5,9,88888,888888,888888,88888,6,30,999,999,2014,43
247,1,1,1,1,1,5,2,5,5,5,2,2,1,1260,888888,888888,88888,22,45,5,0,2014,43
248,1,1,1,1,1,3,1,6,1,1,8,5,5,88888,888888,888888,180,99,999,999,999,2014,77
249,1,2,0,0,1,4,1,16,1,5,1,1,4,88888,888888,1000,88888,15,7,999,999,2014,43
250,1,2,0,0,3,6,2,15,4,6,8,9,9,88888,888888,888888,88888,3,3,0,0,2014,56
252,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,74
253,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,75
254,1,1,1,1,1,10,2,5,4,5,1,1,1,350,888888,888888,88888,20,42,2,2,2014,38
256,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,77
258,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,63
260,1,2,0,0,3,3,9,6,9,5,5,9,4,88888,888888,880,88888,15,16,999,999,2014,51
262,1,1,1,1,1,4,1,16,1,3,8,5,1,130,888888,888888,88888,26,8,0,0,2014,38
264,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,72
266,1,2,0,0,1,4,2,16,2,5,2,1,1,260,888888,888888,88888,21,40,0,0,2014,65
268,1,2,0,0,1,3,1,6,1,3,8,5,9,88888,888888,888888,88888,25,6,999,999,2014,63
269,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
271,1,1,1,1,1,7,2,10,5,5,2,3,1,583,888888,888888,88888,24,43,8,8,2014,49
273,1,2,0,0,1,3,2,8,5,5,1,3,1,400,888888,888888,88888,25,40,999,999,2014,58
274,1,2,1,1,1,4,1,16,1,9,8,9,1,100,888888,888888,88888,25,48,999,999,2014,69
275,1,1,1,1,1,8,9,4,2,5,2,1,1,350,888888,888888,88888,22,48,999,999,2014,35
276,1,1,1,1,1,4,2,9,5,5,5,2,1,500,888888,888888,88888,17,12,0,0,2014,68
277,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,41
278,1,2,0,0,3,6,1,6,1,3,8,5,9,88888,888888,888888,88888,4,999,0,0,2014,59
279,1,1,1,1,1,2,1,4,2,6,8,5,3,88888,15000,888888,88888,22,48,0,0,2014,42
281,1,1,0,0,1,1,1,1,1,1,8,5,5,88888,888888,888888,60,20,35,0,0,2014,71
285,1,2,0,1,3,4,3,14,3,5,5,1,4,88888,888888,900,88888,16,24,0,0,2014,63
287,1,2,0,0,1,4,2,16,4,5,5,1,1,120,888888,888888,88888,24,36,999,36,2014,49
288,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,66
289,1,1,1,1,1,5,2,5,4,5,2,2,1,335,888888,888888,88888,22,40,999,999,2014,47
290,1,1,1,1,4,8,1,5,2,1,8,5,4,88888,888888,2000,88888,5,30,999,999,2014,65
292,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,34
293,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,39
295,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,76
296,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,86
297,2,2,1,1,1,3,2,8,5,5,4,2,1,249,888888,888888,88888,20,32,999,999,2014,54
298,1,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,75
301,1,1,1,1,1,8,1,4,1,6,8,9,3,88888,15000,888888,88888,18,999,999,999,2014,69
302,1,2,0,0,3,3,2,6,5,5,5,1,4,88888,888888,850,88888,12,19,4,0,2014,34
303,1,2,0,0,3,6,2,16,3,5,5,9,4,88888,888888,800,88888,15,29,1,1,2014,50
304,1,2,1,1,3,4,2,16,4,5,5,1,4,88888,888888,850,88888,24,18,0,0,2014,70
305,1,1,1,1,1,8,4,17,6,5,2,3,1,330,888888,888888,88888,20,45,5,0,2014,40
306,1,1,1,1,1,8,2,5,4,5,2,1,3,88888,15000,888888,88888,25,45,4,999,2014,53
307,1,1,1,1,1,1,2,2,2,5,1,1,1,150,888888,888888,88888,25,42,0,0,2014,58
308,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
309,1,2,0,0,1,6,2,16,3,5,2,1,1,200,888888,888888,88888,20,45,10,5,2014,42
310,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,72
311,1,1,1,1,1,3,2,5,2,5,1,3,1,320,888888,888888,88888,99,999,999,999,2014,40
312,1,1,1,1,1,5,2,11,3,5,2,1,1,930,888888,888888,88888,5,40,0,0,2014,58
313,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,72
314,1,2,0,0,3,3,1,6,2,5,5,1,3,88888,1000,888888,88888,30,3,999,999,2014,65
318,1,1,1,1,1,99,2,12,4,5,1,2,1,540,888888,888888,88888,22,40,999,999,2014,53
319,1,1,1,1,1,9,2,12,5,5,2,3,9,88888,888888,888888,88888,99,999,999,999,2014,56
320,1,2,0,0,3,10,3,14,2,5,5,1,4,88888,888888,1320,88888,12,15,0,0,2014,42
322,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,74
323,1,2,0,1,1,6,2,5,3,5,1,1,1,200,888888,888888,88888,22,38,1,1,2014,41
325,1,2,0,0,3,6,1,4,1,5,2,1,1,60,888888,888888,88888,99,999,999,999,2014,74
326,1,1,1,1,1,4,2,16,4,5,4,1,1,185,888888,888888,88888,20,40,999,999,2014,64
327,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,71
330,1,1,0,1,1,1,1,1,1,1,8,5,5,88888,888888,888888,300,27,50,999,999,2014,57
331,1,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
335,1,1,1,1,1,8,2,4,2,5,1,3,1,340,888888,888888,88888,25,50,2,999,2014,40
336,1,1,1,1,1,10,3,15,3,5,1,2,1,360,888888,888888,88888,20,60,15,0,2014,58
337,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,78
339,1,1,1,1,1,5,2,4,5,5,2,2,1,600,888888,888888,88888,24,60,12,999,2014,46
342,1,2,0,0,1,6,2,8,5,5,4,2,4,88888,888888,1000,88888,20,35,999,999,2014,57
344,1,1,1,1,1,10,2,4,5,5,2,3,1,595,888888,888888,88888,20,9,2,0,2014,43
345,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,84
346,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,42
347,1,2,0,0,3,4,2,7,4,5,5,1,1,70,888888,888888,88888,20,27,0,0,2014,50
348,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,56
350,1,1,1,1,1,3,2,6,2,5,1,1,1,300,888888,888888,88888,25,50,0,0,2014,45
353,1,1,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,41
355,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,30
356,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,49
357,1,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,77
358,1,1,1,1,1,8,2,5,4,5,1,3,5,88888,888888,888888,500,22,10,10,0,2014,40
359,1,1,1,1,1,5,2,13,5,5,2,2,1,660,888888,888888,88888,22,40,0,0,2014,53
360,1,1,1,1,1,10,2,13,5,5,2,2,1,750,888888,888888,88888,20,9,0,0,2014,55
362,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,72
364,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,49
365,1,2,0,0,1,10,3,14,5,5,5,9,4,88888,888888,1450,88888,17,28,2,999,2014,38
367,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,54
368,1,1,1,1,1,8,1,4,1,1,8,5,5,88888,888888,888888,1160,25,36,999,999,2014,61
369,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
370,1,2,0,0,1,10,3,14,5,5,1,1,1,500,888888,888888,88888,21,40,0,0,2014,63
371,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,75
373,1,1,1,1,1,6,2,5,4,5,1,2,1,450,888888,888888,88888,22,50,10,0,2014,53
374,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,70
382,1,1,1,1,1,6,4,17,6,5,1,1,1,705,888888,888888,88888,21,55,15,5,2014,43
383,1,1,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,68
385,1,2,0,0,3,4,3,14,3,5,5,2,4,88888,888888,1500,88888,16,7,999,999,2014,49
387,1,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,71
388,1,1,1,1,1,10,2,11,4,5,1,1,5,88888,888888,888888,500,25,60,999,10,2014,54
391,1,2,0,0,3,4,2,16,5,5,5,1,4,88888,888888,790,88888,22,999,0,999,2014,69
392,1,1,0,0,1,8,2,5,3,5,1,1,1,350,888888,888888,88888,20,40,0,999,2014,35
397,1,1,1,1,1,8,2,5,5,5,1,3,1,420,888888,888888,88888,19,47,999,999,2014,49
398,1,1,1,1,3,8,1,14,1,6,8,5,9,88888,888888,888888,88888,20,4,0,0,2014,74
400,1,2,0,0,3,3,1,7,2,5,5,1,4,88888,888888,750,88888,3,14,999,999,2014,72
401,1,1,1,1,1,8,1,4,1,1,8,5,1,600,888888,888888,88888,26,54,999,999,2014,42
402,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,71
403,1,2,1,1,1,6,2,5,3,5,5,1,4,88888,888888,1020,88888,23,7,0,0,2014,39
404,1,2,0,0,1,6,3,14,4,5,5,1,4,88888,888888,900,88888,15,18,0,0,2014,51
405,1,1,0,1,1,10,2,5,4,5,2,1,1,300,888888,888888,88888,22,60,2,0,2014,50
406,1,1,1,1,1,4,2,7,4,5,2,1,1,330,888888,888888,88888,20,42,2,2,2014,55
407,1,2,0,0,1,10,2,15,3,5,1,9,1,180,888888,888888,88888,20,40,0,999,2014,35
408,1,2,0,0,1,4,2,14,4,5,5,2,4,88888,888888,852,88888,20,40,0,0,2014,51
410,2,1,1,1,1,8,2,4,3,5,4,1,4,88888,888888,1000,88888,22,45,5,0,2014,45
413,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,58
414,1,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,81
415,1,2,1,0,1,4,1,16,1,1,8,5,9,88888,888888,888888,88888,26,63,999,999,2014,63
416,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88,888,888,888,2014,68
417,1,1,1,1,1,11,4,17,6,5,2,1,1,500,888888,888888,88888,20,45,5,5,2014,60
