id,marital,sex,head,earnmost,workstatus,occ,owner,ind,size,employed,regular,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,year,age
20183,2,1,1,1,1,8,2,4,2,5,4,1,3,88888,9000,888888,88888,0,19,40,0,2009,61
20184,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,52
20186,1,1,1,1,1,8,1,16,1,6,8,5,3,88888,20000,888888,88888,0,10,45,999,2009,57
20187,1,1,1,1,1,7,2,8,5,5,1,3,1,300,888888,888888,88888,50,20,40,0,2009,60
20188,1,1,1,1,4,8,1,5,1,1,8,5,1,200,888888,888888,88888,0,20,35,999,2009,74
20189,1,2,0,0,3,4,1,7,1,5,5,1,4,88888,888888,1100,88888,0,20,25,0,2009,56
20191,1,2,0,0,3,3,2,6,4,5,5,3,4,88888,888888,823,88888,0,18,25,0,2009,35
20192,2,1,0,0,1,3,2,6,4,5,2,1,1,350,888888,888888,88888,130,20,50,5,2009,44
20193,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,65
20194,2,2,0,0,1,6,2,11,2,5,6,3,1,200,888888,888888,88888,0,20,40,1,2009,29
20195,1,2,1,0,1,6,2,8,5,5,6,9,4,88888,888888,1000,88888,0,20,40,0,2009,51
20197,1,1,1,1,1,3,1,9,1,1,8,5,9,88888,888888,888888,88888,0,20,40,0,2009,61
20199,2,2,0,1,1,3,2,6,3,5,2,1,1,250,888888,888888,88888,40,21,40,3,2009,29
20201,1,1,1,1,1,12,2,5,3,5,2,9,1,240,888888,888888,88888,0,27,14,999,2009,37
20202,2,2,0,0,1,6,2,8,5,5,1,9,4,88888,888888,1530,88888,0,20,36,1,2009,34
20203,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,36
20204,1,1,1,1,1,3,1,6,1,1,8,5,1,200,888888,888888,88888,0,20,40,0,2009,66
20205,2,1,1,1,1,4,1,16,1,1,8,1,1,170,888888,888888,88888,0,25,60,0,2009,39
20207,2,2,0,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,28
20208,1,2,0,0,1,4,1,16,1,3,8,1,1,200,888888,888888,88888,0,25,60,0,2009,52
20209,2,1,0,0,1,3,1,6,1,1,8,2,1,250,888888,888888,88888,50,25,78,999,2009,26
20212,1,1,1,1,1,6,2,5,3,5,2,1,1,340,888888,888888,88888,90,22,60,0,2009,47
20214,1,2,0,0,1,3,2,6,4,5,5,1,4,88888,888888,850,88888,1,18,25,0,2009,39
20215,1,2,0,0,1,6,2,6,3,5,5,2,4,88888,888888,900,88888,0,22,30,2,2009,39
20217,1,1,1,1,1,6,2,8,5,5,2,3,1,450,888888,888888,88888,140,27,70,30,2009,32
20218,1,1,1,1,1,8,2,4,2,5,1,1,1,320,888888,888888,88888,60,23,67,999,2009,59
20219,1,2,0,0,3,6,1,4,2,3,8,5,1,80,888888,888888,88888,0,16,12,999,2009,44
20220,1,1,1,1,1,8,1,4,1,1,8,5,9,88888,888888,888888,88888,99999,20,35,0,2009,68
20221,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,43
20224,1,1,1,1,1,4,1,7,1,1,8,5,1,170,888888,888888,88888,0,25,72,0,2009,67
20226,2,1,1,1,1,8,1,5,1,1,8,5,1,200,888888,888888,88888,0,25,40,0,2009,43
20227,1,2,0,0,3,4,1,16,1,5,5,1,3,88888,4000,888888,88888,0,6,10,0,2009,44
20228,2,2,1,1,1,6,2,6,2,5,1,1,1,280,888888,888888,88888,0,22,40,0,2009,54
20230,1,2,0,0,3,6,2,8,3,5,5,1,4,88888,888888,1200,88888,0,16,18,0,2009,39
20236,1,2,0,0,3,3,2,8,5,5,7,5,1,83,888888,888888,88888,16,24,30,0,2009,65
20239,2,2,0,0,1,6,2,9,4,5,1,1,1,200,888888,888888,88888,40,22,40,0,2009,38
20240,1,1,1,1,1,6,3,18,1,5,2,1,1,70,888888,888888,88888,0,20,20,999,2009,72
20241,1,1,1,1,4,9,2,11,5,5,1,1,1,600,888888,888888,88888,280,20,45,999,2009,43
20242,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,74
20245,2,1,1,1,1,4,2,16,5,5,4,1,1,215,888888,888888,88888,29,26,50,10,2009,59
20246,1,1,0,0,1,4,2,13,4,5,1,1,1,250,888888,888888,88888,20,20,50,10,2009,27
20250,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,43
20252,1,1,1,1,1,4,1,7,1,1,8,5,1,100,888888,888888,88888,0,24,48,999,2009,74
20253,2,2,1,1,1,6,2,5,5,5,6,9,4,88888,888888,2000,88888,0,20,40,1,2009,42
20254,2,2,0,0,1,10,3,15,3,5,1,1,1,220,888888,888888,88888,50,24,55,6,2009,26
20256,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,66
20258,1,2,0,0,1,10,3,15,5,5,4,3,1,250,888888,888888,88888,80,20,30,0,2009,40
20261,1,1,1,1,1,6,2,5,5,5,2,1,1,320,888888,888888,88888,100,20,40,0,2009,31
20263,1,1,1,1,1,10,4,15,2,5,2,2,1,500,888888,888888,88888,250,23,55,999,2009,42
20267,1,2,0,0,3,4,2,7,3,5,5,1,4,88888,888888,930,88888,0,20,20,999,2009,54
20268,1,2,0,0,3,4,1,7,1,5,5,1,4,88888,888888,950,88888,0,16,8,0,2009,49
20269,1,1,1,1,1,6,4,17,6,5,1,3,1,250,888888,888888,88888,120,5,8,0,2009,59
20272,1,2,0,0,1,6,2,6,3,5,1,9,4,88888,888888,1200,88888,0,5,20,0,2009,30
20273,1,1,1,0,1,8,2,4,1,5,2,1,1,300,888888,888888,88888,50,25,50,999,2009,39
20274,2,2,1,1,1,4,9,16,9,5,5,2,1,80,888888,888888,88888,0,5,20,0,2009,58
20275,1,1,1,1,1,10,3,14,4,5,1,1,1,280,888888,888888,88888,85,20,43,3,2009,43
20276,1,1,1,1,1,6,2,16,5,5,4,1,1,480,888888,888888,88888,38,20,45,5,2009,39
20278,1,1,1,1,1,3,2,6,5,5,2,3,1,516,888888,888888,88888,180,25,84,18,2009,38
20280,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,39
20283,1,1,1,1,1,6,2,8,5,5,2,3,1,820,888888,888888,88888,140,20,40,999,2009,48
20285,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,42
20286,2,2,1,1,1,6,2,8,5,5,6,2,1,200,888888,888888,88888,34,20,45,1,2009,43
20287,1,1,1,1,1,8,1,4,2,5,2,9,1,420,888888,888888,88888,90,25,48,999,2009,43
20288,1,1,1,1,1,3,1,6,2,5,1,1,1,400,888888,888888,88888,0,22,8,0,2009,58
20290,1,1,1,1,1,5,2,8,5,5,2,1,1,800,888888,888888,88888,0,21,70,30,2009,55
20291,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,57
20293,1,1,1,1,1,11,2,16,5,5,1,3,1,426,888888,888888,88888,48,27,55,12,2009,56
20294,2,2,1,1,4,99,9,99,9,9,8,9,9,88888,888888,888888,88888,99999,99,999,999,2009,72
20297,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,34
20299,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,69
20300,1,1,1,1,1,5,3,15,5,5,3,5,1,99999,888888,888888,88888,99999,21,45,999,2009,68
20303,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,71
20305,2,1,0,0,1,9,2,12,4,5,1,1,1,235,888888,888888,88888,70,20,999,999,2009,27
20306,2,1,0,0,1,7,2,10,5,5,1,3,1,280,888888,888888,88888,10,20,40,8,2009,27
20308,1,1,1,1,1,10,2,16,2,2,8,1,5,88888,888888,888888,1000,0,25,60,999,2009,63
20309,1,2,1,1,4,12,1,18,1,3,8,5,5,88888,888888,888888,96,0,99,999,999,2009,74
20313,2,2,0,0,1,10,3,14,3,5,1,1,1,180,888888,888888,88888,45,25,50,10,2009,26
20315,1,1,1,1,1,3,2,6,2,5,2,1,1,500,888888,888888,88888,0,20,48,8,2009,59
20318,1,2,0,0,1,10,3,14,4,5,2,1,1,430,888888,888888,88888,50,23,43,0,2009,47
20322,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,48
20324,1,2,0,0,3,6,2,6,2,5,5,9,4,88888,888888,1050,88888,0,17,27,999,2009,57
20325,1,2,0,0,4,6,2,4,5,5,1,3,1,300,888888,888888,88888,15,99,999,999,2009,34
20326,1,1,1,1,1,7,2,10,5,5,5,3,9,88888,888888,888888,88888,0,16,32,0,2009,62
20327,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,51
20328,1,2,0,1,1,4,2,16,1,5,1,1,1,278,888888,888888,88888,10,24,43,999,2009,27
20330,2,1,1,1,1,6,2,6,2,6,8,5,1,78,888888,888888,88888,0,12,24,999,2009,65
20331,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,70
20333,2,1,1,1,1,4,1,16,1,1,8,5,1,470,888888,888888,88888,0,24,50,999,2009,44
20334,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,41
20335,2,1,1,1,1,4,2,7,3,5,2,1,5,88888,888888,888888,408,0,25,60,20,2009,32
20338,2,1,0,0,1,10,4,15,6,5,1,2,1,350,888888,888888,88888,120,22,42,7,2009,36
20339,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,32
20340,1,2,1,0,1,6,2,12,4,5,4,1,1,200,888888,888888,88888,0,16,138,10,2009,56
20341,1,1,1,1,1,5,3,15,5,5,2,2,1,698,888888,888888,88888,372,22,36,0,2009,58
20346,2,1,1,1,1,10,1,14,1,3,8,1,1,150,888888,888888,88888,20,24,60,999,2009,66
20349,2,2,1,1,1,10,2,14,5,5,1,3,1,260,888888,888888,88888,80,22,9,2,2009,45
20350,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,74
20351,2,2,0,1,1,3,2,6,2,5,1,1,1,210,888888,888888,88888,48,22,8,0,2009,33
20355,1,1,1,1,1,5,2,8,5,5,2,2,1,800,888888,888888,88888,440,22,45,10,2009,44
20356,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,64
20358,2,2,1,1,1,6,2,9,1,5,5,1,4,88888,888888,1000,88888,0,22,40,5,2009,41
20359,2,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,55
20360,2,2,1,1,1,8,2,10,4,5,5,9,4,88888,888888,850,88888,1,17,32,999,2009,40
20362,1,1,1,1,1,4,1,7,1,1,8,5,1,300,888888,888888,88888,0,25,35,999,2009,70
20365,2,1,0,0,1,8,2,16,5,5,1,1,1,235,888888,888888,88888,47,99,999,999,2009,30
20366,1,1,1,1,1,4,2,16,5,5,4,2,4,88888,888888,1000,88888,0,25,27,0,2009,63
20368,1,1,1,1,1,9,2,12,2,5,2,1,1,400,888888,888888,88888,80,20,45,5,2009,32
20369,1,2,1,1,1,8,1,5,2,5,1,1,4,88888,888888,900,88888,84,20,30,0,2009,50
20372,2,2,1,1,1,3,2,6,3,5,5,1,4,88888,888888,1000,88888,0,20,30,0,2009,47
20373,1,2,0,0,3,4,1,16,1,3,8,5,1,100,888888,888888,88888,0,24,20,0,2009,50
20374,2,2,1,0,3,6,2,5,3,5,5,9,4,88888,888888,1200,88888,0,12,18,0,2009,64
20375,2,2,1,1,3,3,2,9,5,6,8,2,1,16,888888,888888,88888,0,15,7,999,2009,71
20376,2,2,1,0,1,6,2,8,5,5,6,2,4,88888,888888,1670,88888,0,20,35,0,2009,41
20377,1,2,1,1,1,4,2,7,5,5,4,2,1,160,888888,888888,88888,19,20,41,1,2009,48
20378,2,1,1,1,1,3,2,6,4,5,4,1,1,227,888888,888888,88888,0,22,55,7,2009,30
20379,2,1,0,1,1,9,2,11,3,5,5,5,1,580,888888,888888,88888,12,23,50,999,2009,48
20380,2,2,1,1,1,4,2,7,2,5,5,2,4,88888,888888,920,88888,0,20,20,2,2009,41
20381,2,1,1,1,1,9,1,12,1,1,8,5,5,88888,888888,888888,300,0,20,40,999,2009,39
20383,2,1,1,1,1,4,2,16,5,5,5,2,4,88888,888888,1250,88888,0,20,45,0,2009,59
20387,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,71
20390,1,1,1,0,1,8,1,4,1,1,8,5,1,300,888888,888888,88888,0,25,54,999,2009,32
20391,1,1,1,1,1,5,2,16,3,5,2,1,5,88888,888888,888888,800,0,20,10,999,2009,46
20392,1,1,1,1,1,8,1,4,1,1,8,5,5,88888,888888,888888,650,0,23,48,999,2009,42
20393,2,1,1,1,1,3,2,8,4,5,1,1,1,550,888888,888888,88888,0,20,50,10,2009,30
20394,1,1,1,1,1,11,4,17,6,5,1,1,1,500,888888,888888,88888,180,22,40,999,2009,50
20396,1,1,1,1,1,10,2,14,5,5,1,1,1,300,888888,888888,88888,100,21,50,10,2009,40
20399,2,2,0,0,1,4,3,16,3,5,4,1,1,150,888888,888888,88888,18,20,8,4,2009,27
20401,2,2,1,1,3,12,2,5,4,5,5,5,9,88888,888888,888888,88888,99999,12,20,999,2009,45
20403,1,1,1,1,1,3,2,8,5,5,2,1,1,590,888888,888888,88888,150,21,60,999,2009,48
20406,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,72
20407,1,1,1,1,1,6,2,11,5,5,1,2,1,616,888888,888888,88888,280,20,50,999,2009,43
20408,2,1,1,1,1,8,2,4,3,5,1,1,3,88888,9000,888888,88888,50,20,40,3,2009,58
20414,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,32
20420,1,1,1,1,1,4,1,16,2,5,1,1,1,330,888888,888888,88888,0,25,70,14,2009,59
20421,1,1,1,1,1,8,2,10,3,5,1,1,1,500,888888,888888,88888,0,25,77,0,2009,57
20422,1,2,0,0,3,4,3,14,4,6,8,1,4,88888,888888,1000,88888,12,25,20,0,2009,56
20423,1,1,1,1,1,5,3,14,5,5,2,1,1,708,888888,888888,88888,0,17,50,0,2009,41
20427,1,2,0,0,3,8,2,10,4,5,5,2,4,88888,888888,890,88888,0,16,20,0,2009,59
20428,1,2,0,0,3,3,2,6,4,9,8,5,1,90,888888,888888,88888,0,20,30,0,2009,41
20429,1,2,0,0,3,4,2,8,5,5,5,2,4,88888,888888,900,88888,0,20,20,0,2009,62
20430,1,1,1,1,1,6,2,10,4,5,1,2,1,452,888888,888888,88888,180,22,50,10,2009,52
20433,2,1,0,0,1,6,2,6,5,5,2,1,1,450,888888,888888,88888,160,22,38,0,2009,43
20435,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,50
20436,2,2,0,0,1,10,3,14,4,5,1,3,1,260,888888,888888,88888,100,20,35,0,2009,25
20443,1,1,1,1,1,10,1,5,1,5,1,1,3,88888,7000,888888,88888,0,18,50,999,2009,71
20446,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2009,37
20447,2,2,1,1,1,6,2,8,5,5,1,3,1,135,888888,888888,88888,10,20,10,2,2009,45
20448,2,2,1,0,1,3,1,6,1,5,5,1,4,88888,888888,750,88888,0,25,50,999,2009,65
20451,1,1,1,1,1,3,1,6,1,1,8,5,5,88888,888888,888888,300,0,23,50,999,2009,70
20452,1,1,1,1,1,6,2,18,3,5,2,1,5,88888,888888,888888,900,0,22,45,999,2009,50
20453,1,1,1,1,1,7,2,10,5,5,5,2,1,350,888888,888888,88888,0,5,8,999,2009,35
20454,1,2,0,0,3,8,2,18,2,5,5,2,4,88888,888888,900,88888,0,16,28,999,2009,34
