id,marital,sex,head,earnmost,workstatus,occ,owner,ind,size,employed,regular,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,year,age
20044,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,66
20046,2,1,1,1,4,7,2,10,4,5,1,3,1,359,888888,888888,88888,27,12,999,999,2011,61
20051,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,70
20052,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,72
20053,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,73
20054,1,1,1,1,1,10,2,6,1,5,7,1,1,550,888888,888888,88888,140,15,32,0,2011,69
20055,1,1,1,1,1,5,4,14,6,5,2,2,9,88888,888888,888888,88888,99999,99,999,999,2011,61
20060,2,2,1,1,9,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,64
20061,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,49
20065,1,1,1,1,1,8,2,10,3,5,4,1,1,350,888888,888888,88888,5,25,60,0,2011,59
20070,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,75
20071,1,1,1,1,1,3,2,6,3,5,2,3,1,480,888888,888888,88888,70,20,45,999,2011,42
20076,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,38
20077,1,1,1,1,1,3,1,6,1,1,8,5,1,625,888888,888888,88888,0,6,50,999,2011,52
20082,1,1,1,1,1,8,1,13,2,5,1,3,1,330,888888,888888,88888,10,25,48,1,2011,31
20083,1,1,1,1,1,8,2,5,4,5,5,9,1,250,888888,888888,88888,0,99,999,999,2011,53
20086,2,1,1,0,1,4,2,16,3,6,8,1,1,160,888888,888888,88888,0,99,999,999,2011,58
20090,1,2,0,0,3,4,3,16,4,6,8,1,4,88888,888888,800,88888,0,15,15,0,2011,66
20092,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,48
20093,1,2,0,0,1,3,2,8,5,5,1,3,1,80,888888,888888,88888,0,22,42,0,2011,36
20094,1,2,0,0,1,6,2,5,3,5,5,1,4,88888,888888,950,88888,0,20,40,0,2011,49
20095,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,66
20096,1,1,1,1,1,8,2,4,4,5,1,2,1,240,888888,888888,88888,50,20,39,2,2011,33
20097,1,1,1,1,1,6,2,16,5,5,2,4,1,650,888888,888888,88888,240,20,50,0,2011,48
20098,1,1,1,1,1,10,4,17,6,5,1,3,1,380,888888,888888,88888,50,5,45,5,2011,35
20099,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,70
20100,1,2,0,0,3,6,2,6,4,5,6,9,9,88888,888888,888888,88888,0,12,20,0,2011,51
20101,1,1,1,1,1,10,2,5,4,5,1,3,1,350,888888,888888,88888,260,22,60,999,2011,40
20102,1,2,0,0,3,4,2,7,4,5,5,2,4,88888,888888,1150,88888,2,20,20,0,2011,62
20104,2,2,0,0,1,4,2,16,3,6,8,1,3,88888,13000,888888,88888,0,15,30,0,2011,36
20106,1,2,0,0,3,3,2,6,4,5,5,2,4,88888,888888,1000,88888,3,15,20,0,2011,39
20108,1,1,1,1,1,7,2,10,5,5,1,3,1,470,888888,888888,88888,115,23,65,25,2011,47
20109,1,2,0,0,3,6,1,5,2,3,8,1,1,85,888888,888888,88888,0,20,45,999,2011,68
20110,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,61
20111,1,2,0,0,3,4,2,16,3,5,5,1,4,88888,888888,800,88888,0,12,18,0,2011,53
20112,2,1,0,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,39
20113,1,2,0,0,3,4,1,14,2,5,5,1,1,33,888888,888888,88888,2,21,10,999,2011,65
20115,1,2,0,0,1,4,9,7,4,5,2,1,1,229,888888,888888,88888,12,20,40,0,2011,54
20117,1,1,1,1,1,8,2,10,3,5,1,1,1,400,888888,888888,88888,18,25,65,5,2011,43
20118,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,71
20119,1,2,0,0,3,6,2,8,5,5,4,3,4,88888,888888,1251,88888,8,20,32,2,2011,52
20120,1,2,0,0,3,3,2,6,4,5,5,1,4,88888,888888,730,88888,1,22,19,999,2011,36
20124,1,2,0,0,3,4,1,7,2,3,8,5,1,85,888888,888888,88888,0,25,999,999,2011,66
20127,1,2,0,0,1,10,4,17,6,5,5,2,4,88888,888888,900,88888,0,5,29,0,2011,50
20129,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,67
20131,1,1,1,1,1,10,2,15,3,5,2,3,1,220,888888,888888,88888,0,23,52,10,2011,53
20135,2,1,1,1,1,9,2,11,5,5,1,3,1,300,888888,888888,88888,60,5,65,25,2011,34
20136,1,2,0,0,3,6,1,14,2,5,5,9,4,88888,888888,970,88888,0,5,32,0,2011,46
20137,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,35
20138,1,1,1,1,1,10,3,14,3,5,1,1,1,230,888888,888888,88888,75,20,50,1,2011,31
20141,1,2,0,0,3,10,1,14,2,5,5,5,4,88888,888888,1000,88888,6,21,20,0,2011,51
20142,1,1,1,1,3,12,4,11,6,6,8,5,9,88888,888888,888888,88888,0,5,999,999,2011,75
20143,1,2,0,0,3,3,1,6,2,3,8,9,1,70,888888,888888,88888,0,20,24,999,2011,52
20146,1,2,0,0,3,3,2,6,5,5,5,1,9,88888,888888,888888,88888,99999,99,999,999,2011,43
20148,1,2,0,1,1,6,4,17,6,5,2,2,1,540,888888,888888,88888,142,20,65,25,2011,53
20149,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,62
20150,2,2,1,1,1,4,1,16,1,1,8,5,1,250,888888,888888,88888,0,21,60,999,2011,59
20151,1,1,1,1,1,8,1,16,1,1,8,5,3,88888,20000,888888,88888,0,20,45,5,2011,55
20152,2,1,1,1,1,3,2,16,3,5,1,1,1,280,888888,888888,88888,0,25,72,999,2011,45
20153,1,2,0,0,3,3,2,6,5,5,5,1,4,88888,888888,850,88888,0,14,20,0,2011,38
20154,1,2,0,0,3,6,2,6,1,5,5,1,4,88888,888888,960,88888,12,18,16,0,2011,60
20156,1,1,1,1,1,3,1,6,1,1,8,5,9,88888,888888,888888,88888,0,24,72,999,2011,60
20160,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,59
20163,1,1,1,0,1,4,2,6,4,5,5,1,1,250,888888,888888,88888,0,20,24,0,2011,62
20164,2,2,0,1,1,10,3,14,2,5,1,1,1,247,888888,888888,88888,92,24,45,0,2011,30
20165,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,61
20167,1,1,1,1,1,8,3,16,5,6,8,9,4,88888,888888,840,88888,0,17,16,0,2011,74
20168,1,1,1,1,1,10,1,16,1,1,8,1,1,380,888888,888888,88888,50,21,50,10,2011,37
20170,1,2,0,0,1,6,2,18,4,5,3,1,1,900,888888,888888,88888,0,10,10,999,2011,63
20173,1,1,1,1,1,12,2,18,5,5,7,2,1,250,888888,888888,88888,10,13,24,0,2011,67
20174,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,70
20178,1,2,0,0,1,3,2,6,5,5,5,2,4,88888,888888,810,88888,0,17,23,2,2011,27
20180,1,2,0,0,3,4,1,9,1,3,8,5,1,80,888888,888888,88888,0,30,7,0,2011,69
20181,1,2,0,0,1,4,2,6,5,5,5,2,3,88888,1000,888888,88888,6,22,40,0,2011,58
20183,2,1,1,1,1,8,1,4,1,5,7,1,3,88888,10000,888888,88888,0,18,40,0,2011,63
20186,1,1,1,1,1,8,1,4,9,6,8,5,3,88888,16000,888888,88888,0,20,35,0,2011,59
20187,1,1,1,1,1,7,2,8,5,5,4,3,1,200,888888,888888,88888,20,20,40,0,2011,62
20188,1,1,1,1,4,8,1,5,1,1,8,5,3,88888,8000,888888,88888,0,20,32,0,2011,76
20189,1,2,1,1,3,4,1,7,1,5,5,1,4,88888,888888,1000,88888,0,20,22,0,2011,58
20191,1,2,0,0,1,3,2,6,4,5,5,2,4,88888,888888,850,88888,0,6,10,0,2011,37
20192,2,1,0,1,1,6,2,6,4,5,2,1,1,300,888888,888888,88888,120,20,40,0,2011,46
20193,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,67
20194,2,2,0,0,1,6,2,16,2,5,6,1,4,88888,888888,1670,88888,0,20,42,2,2011,31
20195,1,2,0,0,1,6,2,8,5,5,4,2,4,88888,888888,1200,88888,20,20,40,0,2011,53
20197,1,1,1,1,1,3,1,9,1,1,8,5,9,88888,888888,888888,88888,99999,20,8,0,2011,63
20199,2,2,0,0,1,3,2,6,3,5,2,1,1,215,888888,888888,88888,40,21,38,2,2011,31
20201,1,1,1,0,1,8,2,5,3,5,2,2,1,350,888888,888888,88888,0,25,13,3,2011,39
20202,2,2,0,0,1,4,3,14,5,5,9,2,4,88888,888888,1000,88888,0,25,35,10,2011,36
20203,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,38
20204,1,1,1,1,1,3,1,6,1,1,8,5,1,255,888888,888888,88888,0,23,30,999,2011,68
20205,1,1,1,1,1,4,1,16,1,1,8,5,1,200,888888,888888,88888,0,25,60,999,2011,41
20207,1,2,0,0,3,4,2,6,4,5,5,2,4,88888,888888,1000,88888,0,15,20,0,2011,30
20208,1,2,0,0,1,4,1,16,1,3,8,1,1,200,888888,888888,88888,0,25,40,999,2011,54
20209,2,1,0,0,1,3,1,6,1,3,8,3,1,350,888888,888888,88888,80,6,78,999,2011,28
20212,1,1,1,1,1,6,2,5,3,5,1,1,1,343,888888,888888,88888,85,22,50,0,2011,49
20214,1,2,0,0,1,3,2,6,4,5,5,1,4,88888,888888,1000,88888,1,18,24,0,2011,41
20215,1,2,0,0,1,6,2,6,4,5,4,3,1,210,888888,888888,88888,38,22,60,10,2011,41
20217,1,1,1,1,1,6,2,8,5,5,2,3,1,600,888888,888888,88888,100,26,93,0,2011,34
20218,1,1,1,1,1,8,2,4,2,5,1,1,1,334,888888,888888,88888,37,24,63,7,2011,61
20219,1,2,0,0,1,6,2,4,2,3,8,5,1,85,888888,888888,88888,0,20,30,999,2011,46
20220,1,1,1,1,1,8,1,4,1,1,8,5,9,88888,888888,888888,88888,99999,99,999,999,2011,70
20221,1,2,0,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,45
20224,1,1,1,0,1,4,1,7,1,1,8,5,1,170,888888,888888,88888,0,25,90,999,2011,69
20226,2,1,1,1,1,7,2,10,5,4,8,2,4,88888,888888,1100,88888,6,25,30,0,2011,45
20227,1,2,0,0,3,10,3,15,4,4,8,1,4,88888,888888,1000,88888,0,5,3,0,2011,46
20228,2,2,1,1,1,6,2,6,1,5,1,1,1,308,888888,888888,88888,0,22,42,2,2011,56
20230,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,41
20236,1,2,0,0,3,5,2,8,5,5,7,1,9,88888,888888,888888,88888,0,23,27,0,2011,67
20239,2,2,1,1,4,3,1,9,2,5,4,1,9,88888,888888,888888,88888,0,99,999,999,2011,40
20240,1,1,1,0,1,6,2,16,1,5,2,9,1,50,888888,888888,88888,0,20,30,0,2011,74
20241,1,1,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,45
20242,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,76
20245,2,1,1,1,1,4,2,16,5,5,4,1,1,168,888888,888888,88888,26,26,45,5,2011,61
20250,1,2,0,0,3,10,3,14,2,6,8,1,4,88888,888888,2500,88888,0,2,6,0,2011,45
20252,1,1,1,1,1,4,1,7,1,1,8,5,9,88888,888888,888888,88888,0,25,999,999,2011,76
20253,2,2,1,1,1,10,2,5,5,5,9,9,4,88888,888888,2000,88888,0,20,39,0,2011,44
20254,2,2,0,0,1,10,3,15,3,5,1,1,1,200,888888,888888,88888,40,24,55,6,2011,28
20256,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,68
20258,1,2,0,0,3,10,3,15,3,5,4,3,1,120,888888,888888,88888,0,16,12,0,2011,42
20261,1,1,1,1,1,6,2,5,5,5,2,1,1,400,888888,888888,88888,80,20,40,0,2011,33
20263,1,1,1,1,1,10,4,15,2,5,2,9,1,500,888888,888888,88888,180,24,60,20,2011,44
20267,1,2,0,0,3,4,3,7,3,5,5,1,4,88888,888888,940,88888,0,17,20,999,2011,56
20268,1,2,0,0,3,4,1,7,1,5,5,5,4,88888,888888,950,88888,0,4,8,999,2011,51
20269,1,1,1,1,1,12,4,17,6,5,1,3,1,300,888888,888888,88888,200,20,44,999,2011,61
20272,1,2,0,0,1,3,2,6,5,5,5,1,4,88888,888888,1000,88888,0,16,20,0,2011,32
20273,1,1,1,0,1,8,2,4,1,5,1,1,9,88888,888888,888888,88888,50,25,48,999,2011,41
20274,2,2,1,1,1,4,2,16,9,5,5,2,4,88888,888888,1000,88888,0,20,50,999,2011,60
20275,1,1,1,1,1,10,3,14,4,5,2,1,1,270,888888,888888,88888,78,20,5,3,2011,45
20276,1,1,1,1,1,6,2,16,4,5,1,1,1,500,888888,888888,88888,13,20,40,5,2011,41
20278,1,1,1,1,1,5,2,6,9,5,2,3,5,88888,888888,888888,760,160,27,12,999,2011,40
20280,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,41
20283,1,1,1,1,1,5,2,8,5,5,2,2,5,88888,888888,888888,1000,100,20,40,999,2011,50
20285,1,2,0,0,3,4,2,16,3,5,5,9,1,45,888888,888888,88888,0,12,15,0,2011,44
20286,2,2,0,0,1,6,2,8,5,5,6,3,1,250,888888,888888,88888,25,20,38,0,2011,45
20287,1,1,1,1,1,8,2,4,2,5,2,3,1,460,888888,888888,88888,90,25,48,0,2011,45
20288,1,1,0,0,3,3,1,16,9,1,8,5,1,170,888888,888888,88888,0,10,20,0,2011,60
20291,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,59
20293,1,1,1,1,1,11,2,16,5,5,2,3,1,424,888888,888888,88888,46,25,70,0,2011,58
20294,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,74
20297,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,36
20299,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,71
20300,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,70
20303,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,73
20308,1,1,1,1,1,6,1,16,2,2,8,1,1,600,888888,888888,88888,150,25,70,999,2011,65
20309,1,2,0,0,3,12,1,9,1,3,8,5,1,150,888888,888888,88888,0,99,999,999,2011,76
20313,2,2,0,0,1,10,3,14,3,5,1,1,1,220,888888,888888,88888,60,23,50,10,2011,28
20315,1,1,1,1,1,6,2,6,1,5,2,1,1,250,888888,888888,88888,0,25,48,0,2011,61
20318,1,2,0,0,1,10,3,14,4,5,2,1,1,350,888888,888888,88888,50,25,45,0,2011,49
20322,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,50
20324,1,2,0,0,3,6,2,6,2,5,5,1,4,88888,888888,1050,88888,4,12,20,2,2011,59
20325,1,2,0,0,4,6,2,4,5,5,1,3,1,250,888888,888888,88888,80,22,30,0,2011,36
20326,1,1,1,1,1,7,2,10,5,5,4,3,1,200,888888,888888,88888,50,16,38,6,2011,64
20327,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,53
20328,1,2,0,0,1,4,2,16,1,5,1,1,1,170,888888,888888,88888,0,23,7,0,2011,29
20330,2,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,67
20331,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,72
20333,2,1,1,1,1,4,1,16,1,1,8,1,1,445,888888,888888,88888,0,6,60,999,2011,46
20334,1,2,0,0,3,6,2,16,4,5,5,2,4,88888,888888,1000,88888,0,14,21,0,2011,43
20335,2,1,1,1,1,4,2,7,3,5,2,1,1,340,888888,888888,88888,0,22,55,999,2011,34
20338,2,1,0,0,1,10,4,15,2,5,1,9,1,300,888888,888888,88888,120,22,50,12,2011,38
20339,2,2,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,34
20340,1,2,1,0,1,6,2,12,5,5,4,1,4,88888,888888,1350,88888,0,20,32,1,2011,58
20341,1,1,1,1,1,5,3,15,5,5,2,2,1,655,888888,888888,88888,425,25,38,0,2011,60
20346,2,1,0,0,1,10,1,14,1,3,8,1,1,65,888888,888888,88888,0,25,42,999,2011,68
20349,2,2,1,1,1,10,2,14,5,5,1,3,1,270,888888,888888,88888,100,22,10,2,2011,47
20350,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,76
20351,2,2,0,1,1,3,2,6,2,5,1,1,1,210,888888,888888,88888,48,22,42,2,2011,35
20355,1,1,1,1,1,5,2,8,5,5,2,2,1,800,888888,888888,88888,420,22,45,999,2011,46
20356,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,66
20358,2,2,1,1,1,6,2,9,2,5,5,1,4,88888,888888,1100,88888,0,99,999,999,2011,43
20360,1,2,0,0,1,8,2,10,4,5,5,1,4,88888,888888,910,88888,1,17,40,8,2011,42
20362,1,1,1,1,1,4,1,7,1,1,8,5,9,88888,888888,888888,88888,0,25,24,999,2011,72
20366,1,1,1,1,1,4,2,16,4,5,4,2,4,88888,888888,1000,88888,0,22,22,0,2011,65
20368,2,1,1,0,1,9,2,11,2,5,1,1,1,250,888888,888888,88888,0,25,60,999,2011,34
20372,2,2,1,1,3,3,2,6,4,5,5,9,4,88888,888888,1000,88888,0,11,17,0,2011,49
20373,1,2,0,0,3,10,2,14,2,5,5,1,1,120,888888,888888,88888,13,17,26,999,2011,52
20374,2,2,1,0,3,6,2,5,3,5,5,1,4,88888,888888,1200,88888,0,8,13,0,2011,66
20375,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,73
20376,2,2,1,1,1,6,2,8,5,5,6,1,1,261,888888,888888,88888,0,20,35,999,2011,43
20377,1,2,0,0,1,4,2,16,4,5,4,2,1,185,888888,888888,88888,233,20,40,0,2011,50
20378,2,1,1,1,1,3,2,6,4,5,4,1,1,206,888888,888888,88888,0,22,47,7,2011,32
20379,2,1,0,0,2,9,2,11,3,5,5,1,1,176,888888,888888,88888,0,20,40,0,2011,50
20380,2,2,1,1,3,4,3,14,4,5,5,1,4,88888,888888,900,88888,0,12,23,0,2011,43
20381,2,1,1,1,1,9,1,12,1,1,8,5,5,88888,888888,888888,170,0,20,30,0,2011,41
20383,2,1,1,1,1,4,2,16,5,5,4,1,4,88888,888888,950,88888,0,21,42,0,2011,61
20390,1,1,1,1,1,8,1,4,1,1,8,5,1,180,888888,888888,88888,0,25,60,999,2011,34
20391,1,1,1,1,1,5,2,16,2,5,2,1,5,88888,888888,888888,720,0,20,9,999,2011,48
20392,1,1,1,1,1,8,1,4,1,1,8,5,1,500,888888,888888,88888,0,24,38,0,2011,44
20393,2,1,1,1,1,6,2,8,4,5,1,1,5,88888,888888,888888,776,0,20,50,10,2011,32
20394,1,1,1,0,1,11,4,17,6,5,2,1,1,500,888888,888888,88888,200,22,45,5,2011,52
20396,1,1,1,1,1,10,2,14,5,5,1,1,1,400,888888,888888,88888,160,21,9,1,2011,42
20399,2,2,0,0,1,10,3,16,3,5,4,1,1,150,888888,888888,88888,15,20,60,0,2011,29
20403,1,1,1,1,1,3,2,8,5,5,2,2,1,598,888888,888888,88888,150,20,60,0,2011,50
20406,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,74
20407,1,1,1,1,1,5,2,11,5,5,2,2,1,550,888888,888888,88888,330,22,50,999,2011,45
20408,2,1,1,1,1,8,2,4,3,5,1,2,1,250,888888,888888,88888,50,25,40,5,2011,60
20414,1,2,0,1,1,10,3,15,5,5,1,2,1,305,888888,888888,88888,200,22,55,15,2011,34
20420,1,1,1,1,1,7,2,10,3,5,1,1,1,340,888888,888888,88888,0,25,73,0,2011,61
20421,1,1,1,1,1,8,2,10,3,5,7,1,1,450,888888,888888,88888,0,23,60,0,2011,59
20422,1,2,0,0,4,4,3,14,9,6,8,1,4,88888,888888,1100,88888,0,3,10,0,2011,58
20423,1,1,1,1,1,6,3,14,4,5,2,1,1,500,888888,888888,88888,0,21,45,5,2011,43
20427,1,2,0,0,3,8,2,10,5,5,5,2,4,88888,888888,900,88888,1,16,20,0,2011,61
20428,1,2,0,0,3,4,2,14,2,5,5,1,4,88888,888888,1300,88888,0,20,13,0,2011,43
20429,1,2,0,0,3,4,2,16,4,5,5,1,4,88888,888888,910,88888,0,20,20,0,2011,64
20430,1,1,1,1,1,6,2,10,4,5,1,3,1,563,888888,888888,88888,171,22,48,8,2011,54
20433,2,1,0,1,1,6,2,6,4,5,2,1,1,460,888888,888888,88888,160,21,40,3,2011,45
20435,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,52
20436,2,2,1,1,1,10,3,14,4,5,1,3,1,300,888888,888888,88888,108,20,35,0,2011,27
20443,1,1,1,1,1,8,2,5,1,5,1,1,3,88888,7000,888888,88888,0,20,48,2,2011,73
20446,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,39
20447,2,2,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,47
20448,2,2,1,0,1,3,1,6,1,5,5,1,4,88888,888888,800,88888,0,25,60,999,2011,67
20451,1,1,1,1,1,3,1,6,1,1,8,5,5,88888,888888,888888,300,0,23,50,0,2011,72
20452,1,1,1,1,1,3,2,16,3,5,2,1,1,710,888888,888888,88888,0,22,40,3,2011,52
20453,1,1,1,1,1,7,1,10,9,6,8,5,1,350,888888,888888,88888,0,5,90,999,2011,37
20454,1,2,0,0,3,3,2,6,2,5,5,1,4,88888,888888,900,88888,0,16,28,0,2011,36
20455,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,74
20456,2,1,0,0,4,7,1,10,1,1,8,5,5,88888,888888,888888,290,0,13,45,0,2011,74
20457,1,2,0,0,1,10,1,14,1,6,8,1,1,200,888888,888888,88888,40,24,48,0,2011,52
20459,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,71
20460,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,75
20461,1,1,1,0,2,10,1,15,2,5,5,1,4,88888,888888,2500,88888,0,8,3,0,2011,34
20463,1,1,1,1,1,8,2,16,1,5,1,1,1,420,888888,888888,88888,60,24,30,999,2011,45
20464,1,1,1,1,1,8,1,4,1,1,8,5,5,88888,888888,888888,400,0,20,48,0,2011,54
20465,1,1,1,1,1,12,1,18,1,1,8,5,9,88888,888888,888888,88888,0,23,45,999,2011,57
20466,1,1,1,0,1,8,1,4,2,5,1,1,1,150,888888,888888,88888,0,22,48,0,2011,48
20468,1,2,0,0,1,6,2,8,5,5,6,1,4,88888,888888,1770,88888,0,20,39,4,2011,46
20469,1,1,1,1,1,4,2,16,3,5,2,1,1,300,888888,888888,88888,0,22,40,0,2011,46
20470,1,2,0,0,1,3,1,6,2,3,8,5,1,200,888888,888888,88888,0,30,20,0,2011,48
20472,1,1,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2011,58
20473,2,2,1,0,1,6,2,5,5,5,6,1,4,88888,888888,980,88888,0,22,35,0,2011,54
20474,1,1,1,1,1,10,2,14,5,5,1,2,1,99999,888888,888888,88888,99999,20,55,999,2011,46
20476,1,1,1,1,1,8,1,4,1,5,4,1,3,88888,14000,888888,88888,0,26,48,999,2011,54
20477,1,2,0,0,3,6,1,6,2,5,5,1,1,50,888888,888888,88888,0,16,15,0,2011,38
20478,1,2,1,1,3,3,2,6,5,5,5,3,4,88888,888888,900,88888,0,13,16,0,2011,42
