id,marital,sex,earnmost,workstatus,occ,owner,ind,size,employed,regular,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,head,year,age
21969,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,35
21970,1,1,1,1,8,2,5,4,5,2,3,1,380,888888,888888,88888,300,20,20,10,1,2006,57
21971,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,26
21972,1,2,0,3,4,1,7,1,3,8,5,4,88888,888888,720,88888,0,22,23,0,0,2006,57
21973,1,1,1,1,8,1,4,1,4,8,1,3,88888,10000,888888,88888,0,20,50,999,1,2006,65
21974,1,2,0,1,3,1,6,2,3,8,5,4,88888,888888,750,88888,0,28,3,0,0,2006,38
21975,1,1,1,1,8,1,5,1,3,8,1,1,650,888888,888888,88888,0,26,72,999,1,2006,44
21976,1,1,1,1,3,1,6,1,1,8,5,1,125,888888,888888,88888,0,25,30,999,1,2006,59
21977,2,2,0,1,6,2,6,3,5,2,1,1,300,888888,888888,88888,80,20,50,5,0,2006,34
21978,1,2,0,1,3,1,6,1,3,8,5,1,85,888888,888888,88888,0,30,48,999,0,2006,57
21979,1,1,1,1,4,1,7,1,1,8,5,5,88888,888888,888888,500,0,26,84,999,1,2006,49
21980,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,65
21981,2,1,1,1,8,1,5,1,1,8,5,1,400,888888,888888,88888,0,25,50,999,1,2006,44
21983,1,1,1,1,10,4,15,6,5,1,3,1,600,888888,888888,88888,250,20,70,30,1,2006,55
21984,2,2,0,1,6,2,5,5,5,1,3,1,190,888888,888888,88888,80,22,40,0,0,2006,27
21987,1,1,1,1,3,2,5,5,5,1,3,1,320,888888,888888,88888,100,20,50,10,1,2006,38
21988,1,1,1,1,8,2,10,4,5,5,2,3,88888,6000,888888,88888,0,20,6,0,1,2006,68
21989,2,2,0,1,6,2,5,3,5,1,3,1,240,888888,888888,88888,50,25,40,0,0,2006,27
21991,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,63
21992,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,65
21993,1,2,0,3,8,2,5,2,5,5,1,1,60,888888,888888,88888,0,20,18,0,0,2006,65
21994,1,2,0,1,10,3,16,1,5,1,1,1,170,888888,888888,88888,34,20,40,5,0,2006,42
21995,1,2,0,3,8,1,5,2,5,5,1,4,88888,888888,750,88888,0,24,96,10,0,2006,58
21996,2,2,0,1,6,2,5,4,5,1,3,1,170,888888,888888,88888,30,25,45,5,0,2006,23
21997,2,2,0,1,6,2,12,5,5,5,1,4,88888,888888,900,88888,4,18,16,0,0,2006,38
21998,1,2,0,3,6,2,5,5,5,5,2,4,88888,888888,900,88888,10,20,100,999,0,2006,58
21999,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,59
22000,2,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,34
22001,1,1,1,1,3,2,6,4,5,2,3,1,420,888888,888888,88888,80,22,42,0,1,2006,56
22002,2,2,1,4,4,1,99,9,9,8,5,4,88888,888888,750,88888,1,99,999,999,1,2006,61
22003,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,71
22004,2,1,1,1,3,2,6,3,5,2,1,1,340,888888,888888,88888,62,25,66,12,1,2006,46
22007,1,1,1,1,8,2,16,4,5,1,3,1,256,888888,888888,88888,90,20,43,5,1,2006,28
22008,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,68
22009,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,69
22010,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,70
22011,2,1,0,1,4,2,16,4,5,2,5,1,250,888888,888888,88888,40,24,50,999,0,2006,26
22016,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,71
22018,2,2,1,1,10,4,14,6,5,1,3,1,250,888888,888888,88888,100,20,40,5,1,2006,27
22020,1,1,1,1,12,1,9,1,1,8,5,1,500,888888,888888,88888,0,20,20,0,1,2006,71
22021,1,1,1,1,8,2,5,3,5,1,1,1,280,888888,888888,88888,53,21,48,8,1,2006,47
22022,2,2,1,1,4,1,16,1,1,8,5,1,100,888888,888888,88888,0,25,62,999,1,2006,37
22024,1,2,0,3,99,1,99,2,4,8,9,9,88888,888888,888888,88888,99999,99,999,999,0,2006,49
22027,1,2,0,3,8,1,5,1,4,8,5,9,88888,888888,888888,88888,0,20,30,999,0,2006,61
22029,1,1,1,1,10,2,9,4,5,2,2,1,560,888888,888888,88888,300,20,45,8,1,2006,55
22030,1,1,1,1,8,2,5,5,5,1,2,4,88888,888888,1000,88888,30,21,48,999,1,2006,65
22031,1,2,0,3,99,1,6,1,1,8,1,5,88888,888888,888888,100,99999,5,25,0,0,2006,46
22034,1,2,0,3,3,2,6,2,5,5,1,4,88888,888888,750,88888,0,25,25,0,0,2006,44
22036,1,1,1,1,8,2,5,5,5,1,3,1,600,888888,888888,88888,200,22,45,5,1,2006,51
22037,1,1,1,3,3,1,9,1,1,8,5,9,88888,888888,888888,88888,0,10,3,999,1,2006,64
22040,1,2,0,3,6,2,6,2,5,5,1,1,150,888888,888888,88888,0,24,30,0,0,2006,38
22042,1,2,0,3,8,2,5,4,5,5,2,4,88888,888888,870,88888,22,22,37,0,0,2006,40
22044,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,31
22047,1,1,1,1,5,2,5,2,5,2,2,1,620,888888,888888,88888,20,22,40,999,1,2006,54
22050,1,1,1,1,11,4,17,6,5,1,1,1,385,888888,888888,88888,180,22,44,4,1,2006,52
22052,1,1,1,1,9,1,12,1,1,8,5,9,88888,888888,888888,88888,0,5,50,999,1,2006,50
22053,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,33
22054,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,71
22055,1,1,1,1,8,2,5,4,5,1,2,9,88888,888888,888888,88888,0,21,38,0,1,2006,56
22057,1,1,1,1,3,2,16,4,5,2,1,1,350,888888,888888,88888,99999,99,999,999,1,2006,58
22059,1,1,1,1,8,2,4,1,5,2,1,1,291,888888,888888,88888,0,25,54,1,1,2006,31
22060,1,1,1,1,4,3,16,5,5,1,1,1,340,888888,888888,88888,120,22,50,10,1,2006,34
22062,2,1,1,1,8,2,4,2,5,2,1,1,400,888888,888888,88888,30,26,60,20,1,2006,42
22063,1,2,0,1,6,2,5,5,5,1,3,1,275,888888,888888,88888,140,21,37,0,0,2006,53
22068,1,2,0,3,4,2,7,2,5,5,1,1,70,888888,888888,88888,0,20,22,999,0,2006,47
22069,1,2,0,3,4,3,14,2,5,5,1,3,88888,3000,888888,88888,0,20,24,999,0,2006,61
22071,1,2,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,58
22072,1,1,1,1,8,1,13,1,1,8,1,9,88888,888888,888888,88888,99999,26,42,10,1,2006,58
22074,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,44
22075,1,1,1,1,8,2,5,4,5,1,1,1,317,888888,888888,88888,92,23,55,16,1,2006,38
22078,1,2,0,3,3,2,6,3,5,5,1,4,88888,888888,800,88888,0,20,25,0,0,2006,43
22079,1,1,0,1,8,2,5,4,5,1,3,1,350,888888,888888,88888,90,23,70,3,0,2006,32
22083,1,1,1,1,6,2,6,4,5,2,2,1,600,888888,888888,88888,180,28,72,0,1,2006,42
22084,1,2,0,3,3,2,6,5,5,4,2,1,80,888888,888888,88888,5,16,24,0,0,2006,44
22086,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,34
22087,1,2,0,3,4,2,6,2,5,5,1,4,88888,888888,900,88888,0,12,15,2,0,2006,37
22089,1,1,1,1,3,2,6,4,5,2,1,1,450,888888,888888,88888,100,20,50,0,1,2006,52
22091,1,1,1,1,10,4,15,6,5,1,3,1,275,888888,888888,88888,56,20,50,10,1,2006,36
22093,1,1,1,1,10,3,18,2,5,2,1,1,210,888888,888888,88888,81,20,40,0,1,2006,64
22094,1,2,0,3,8,2,5,4,5,5,3,1,70,888888,888888,88888,14,20,20,0,0,2006,51
22095,2,1,1,1,4,2,7,3,5,1,1,1,200,888888,888888,88888,20,24,72,12,1,2006,24
22096,1,1,1,1,6,2,5,5,5,2,3,1,566,888888,888888,88888,390,21,50,10,1,2006,40
22097,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,60
22098,2,1,0,1,10,2,5,5,5,1,3,1,300,888888,888888,88888,120,22,52,12,0,2006,25
22099,1,2,0,1,10,3,15,4,9,8,5,4,88888,888888,1000,88888,0,16,30,0,0,2006,54
22103,1,1,1,1,8,1,4,2,5,1,5,3,88888,14200,888888,88888,0,22,48,0,1,2006,52
22104,1,1,1,1,10,2,5,5,5,1,1,1,381,888888,888888,88888,80,21,56,16,1,2006,38
22105,1,2,0,3,6,3,14,1,5,9,5,4,88888,888888,1100,88888,0,5,6,0,0,2006,54
22107,1,1,1,1,7,1,10,2,6,8,5,9,88888,888888,888888,88888,0,26,84,0,1,2006,56
22108,2,1,1,1,8,2,5,5,5,1,3,1,321,888888,888888,88888,80,20,9,1,1,2006,40
22109,2,1,0,1,8,2,10,5,5,1,1,1,250,888888,888888,88888,100,23,60,2,0,2006,25
22110,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,57
22111,2,2,1,3,1,1,1,2,1,8,5,1,120,888888,888888,88888,0,24,6,999,1,2006,44
22113,1,1,1,1,8,1,4,1,1,8,5,1,200,888888,888888,88888,0,15,40,999,1,2006,69
22116,2,2,1,3,8,3,16,2,5,5,1,4,88888,888888,820,88888,0,13,21,999,1,2006,63
22118,1,2,0,3,8,1,4,1,3,8,5,1,80,888888,888888,88888,0,20,40,999,0,2006,55
22119,1,1,1,1,6,2,5,5,5,1,2,1,500,888888,888888,88888,250,22,40,0,1,2006,57
22122,1,2,0,3,3,2,6,5,5,5,1,1,70,888888,888888,88888,2,22,999,999,0,2006,45
22123,1,1,1,1,8,2,5,5,5,2,3,1,430,888888,888888,88888,186,26,54,14,1,2006,47
22126,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,46
22127,1,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,58
22130,1,2,0,1,6,2,10,2,5,1,1,1,150,888888,888888,88888,0,99,40,999,0,2006,58
22133,1,1,1,1,5,2,6,2,5,2,3,1,500,888888,888888,88888,140,21,43,1,1,2006,58
22134,1,1,1,1,10,2,5,5,5,2,3,1,405,888888,888888,88888,64,21,50,10,1,2006,44
22135,1,1,1,1,7,2,10,5,5,2,3,1,440,888888,888888,88888,80,22,14,4,1,2006,37
22137,1,2,0,1,10,4,16,3,5,4,2,1,200,888888,888888,88888,60,20,42,2,0,2006,26
22140,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,66
22141,2,1,0,1,4,2,16,2,5,1,1,1,200,888888,888888,88888,38,25,54,6,0,2006,23
22142,1,1,1,1,10,4,15,6,5,1,3,1,489,888888,888888,88888,349,23,40,0,1,2006,55
22144,1,2,1,1,3,1,6,1,3,8,1,1,160,888888,888888,88888,0,25,30,999,1,2006,66
22145,1,1,1,1,7,1,10,1,1,8,5,1,218,888888,888888,88888,0,25,48,999,1,2006,57
22146,1,1,1,1,5,2,6,3,5,2,1,1,800,888888,888888,88888,0,20,50,999,1,2006,50
22147,1,1,1,1,12,3,18,1,2,8,5,9,88888,888888,888888,88888,99999,30,35,999,1,2006,60
22148,2,2,0,1,4,2,16,4,5,5,3,1,84,888888,888888,88888,4,30,14,0,0,2006,28
22149,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,66
22150,2,2,0,1,3,2,6,3,5,1,1,1,260,888888,888888,88888,55,22,55,10,0,2006,30
22151,1,1,1,1,9,2,11,4,5,1,3,1,300,888888,888888,88888,180,20,50,10,1,2006,40
22152,1,1,1,1,8,2,5,4,5,2,1,1,430,888888,888888,88888,114,24,48,4,1,2006,54
22153,1,1,1,1,10,2,5,5,5,1,3,1,300,888888,888888,88888,165,20,50,10,1,2006,33
22155,1,2,1,9,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,66
22156,2,2,1,1,8,1,4,2,5,1,1,1,300,888888,888888,88888,25,24,40,0,1,2006,40
22157,2,2,0,1,10,3,14,2,5,1,1,1,340,888888,888888,88888,100,25,56,8,0,2006,49
22159,1,1,1,4,1,1,1,1,3,8,5,5,88888,888888,888888,150,0,99,999,999,1,2006,66
22160,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,51
22163,1,1,1,1,8,2,5,5,5,5,2,4,88888,888888,1000,88888,60,12,24,0,1,2006,61
22164,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,64
22165,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,65
22167,1,1,1,1,6,2,10,5,5,1,3,1,360,888888,888888,88888,90,22,43,6,1,2006,35
22168,2,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,68
22169,1,1,1,1,8,1,4,2,5,1,5,3,88888,15000,888888,88888,40,25,54,12,1,2006,29
22170,1,2,0,3,12,4,17,6,6,8,5,1,91,888888,888888,88888,0,15,14,0,0,2006,56
22171,1,2,0,3,10,3,14,4,5,5,1,4,88888,888888,810,88888,0,12,20,0,0,2006,37
22172,1,2,0,3,6,2,6,3,5,9,5,1,100,888888,888888,88888,0,10,40,0,0,2006,42
22173,1,1,0,1,8,1,4,1,3,8,3,1,550,888888,888888,88888,0,26,50,0,0,2006,53
22174,1,1,1,1,1,1,2,1,1,8,1,3,88888,999999,888888,88888,0,15,25,0,1,2006,65
22175,2,2,0,1,6,1,16,2,5,1,3,1,220,888888,888888,88888,50,22,45,5,0,2006,28
22176,2,1,1,1,1,1,2,9,1,8,5,3,88888,999999,888888,88888,0,15,40,0,1,2006,67
22177,1,2,0,1,1,2,1,2,5,5,1,1,150,888888,888888,88888,30,21,40,0,0,2006,43
22178,2,2,1,1,8,2,5,3,5,9,1,4,88888,888888,700,88888,0,20,35,0,1,2006,61
22179,1,2,0,1,4,1,7,1,5,5,1,4,88888,888888,750,88888,0,20,25,0,0,2006,41
22182,1,2,0,3,6,2,6,3,5,5,1,1,83,888888,888888,88888,0,20,5,0,0,2006,39
22183,1,1,1,1,1,1,2,1,1,8,1,5,88888,888888,888888,300,0,13,36,0,1,2006,60
22184,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,65
22185,2,1,0,1,3,2,12,5,5,6,2,4,88888,888888,1300,88888,0,5,40,0,0,2006,30
22186,2,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,62
22189,2,2,1,1,10,3,14,4,5,1,1,1,160,888888,888888,88888,14,21,40,999,1,2006,48
22190,2,2,1,1,10,3,14,5,5,4,2,4,88888,888888,1300,88888,0,16,20,999,1,2006,41
22191,2,1,0,4,8,2,5,2,4,8,1,9,88888,888888,888888,88888,0,23,20,0,0,2006,38
22193,1,1,1,3,8,2,5,3,5,5,1,9,88888,888888,888888,88888,99999,10,20,0,1,2006,64
22194,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,47
22195,1,1,1,1,10,4,15,3,5,1,3,1,500,888888,888888,88888,230,20,40,999,1,2006,55
22196,1,2,0,3,8,2,5,2,5,5,1,4,88888,888888,755,88888,13,20,30,6,0,2006,38
22197,1,1,0,1,10,1,14,2,5,1,3,3,88888,10000,888888,88888,10,25,42,999,0,2006,31
22199,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,69
22200,2,1,0,1,3,2,6,4,5,6,1,4,88888,888888,1100,88888,0,24,56,999,0,2006,24
22202,1,2,0,3,4,2,7,2,5,5,1,9,88888,888888,888888,88888,99999,20,25,999,0,2006,58
22204,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,56
22205,2,1,0,1,5,2,6,5,5,9,2,1,350,888888,888888,88888,100,28,10,2,0,2006,42
22208,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,54
22209,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,51
22210,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,29
22211,1,1,1,1,8,2,5,2,5,1,1,1,300,888888,888888,88888,40,22,40,0,1,2006,51
22212,1,1,1,1,8,1,4,1,1,8,5,5,88888,888888,888888,500,0,20,40,0,1,2006,60
22214,1,1,1,1,7,2,10,2,6,8,1,5,88888,888888,888888,300,0,20,24,0,1,2006,64
22217,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,63
22218,1,1,1,1,8,2,5,3,5,2,1,1,300,888888,888888,88888,60,22,45,5,1,2006,46
22219,2,2,1,1,3,2,6,4,5,5,2,4,88888,888888,860,88888,100,15,21,999,1,2006,25
22221,1,1,1,1,7,2,10,3,5,1,2,3,88888,7500,888888,88888,25,21,999,999,1,2006,39
22222,1,1,1,1,8,2,4,2,6,8,3,1,500,888888,888888,88888,0,25,48,0,1,2006,40
22223,1,1,1,1,7,1,10,1,1,8,5,1,300,888888,888888,88888,70,20,48,999,1,2006,34
22226,1,1,1,1,6,4,17,6,5,2,2,1,500,888888,888888,88888,200,20,8,999,1,2006,54
22228,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,65
22229,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,71
22231,1,1,1,1,5,4,17,6,5,2,2,1,500,888888,888888,88888,200,22,999,999,1,2006,58
22232,2,2,1,1,4,2,16,4,5,6,1,4,88888,888888,800,88888,0,20,40,2,1,2006,59
22233,1,2,0,3,12,3,18,3,5,9,5,4,88888,888888,900,88888,10,3,21,2,0,2006,63
22234,1,1,1,1,4,1,16,1,1,8,1,5,88888,888888,888888,99999,0,10,10,0,1,2006,33
22235,1,2,0,1,8,1,5,1,3,8,5,1,70,888888,888888,88888,0,25,45,999,0,2006,68
22238,2,1,0,1,8,2,6,4,5,5,1,9,88888,888888,888888,88888,0,20,50,10,0,2006,32
22239,1,1,1,1,8,2,5,5,5,2,3,1,535,888888,888888,88888,240,22,50,10,1,2006,47
22240,1,1,1,1,6,4,17,6,5,2,2,1,500,888888,888888,88888,210,25,60,20,1,2006,54
22241,1,1,1,1,8,2,5,5,5,1,3,1,450,888888,888888,88888,120,20,9,4,1,2006,56
22243,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,55
22244,1,1,1,1,6,4,17,4,5,1,1,1,350,888888,888888,88888,50,20,40,0,1,2006,54
22245,1,2,1,1,8,2,5,3,5,5,1,4,88888,888888,800,88888,4,22,999,999,1,2006,63
22246,1,2,0,3,4,1,16,1,5,5,5,4,88888,888888,700,88888,0,15,15,1,0,2006,64
22247,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,63
22249,1,2,0,3,10,3,14,4,5,5,1,1,99999,888888,888888,88888,99999,20,999,999,0,2006,54
22252,1,2,0,3,4,2,16,3,5,5,1,4,88888,888888,850,88888,0,20,30,0,0,2006,27
22255,1,1,1,1,5,2,5,3,5,2,1,1,700,888888,888888,88888,460,22,45,999,1,2006,57
22258,2,2,0,1,6,2,5,3,5,1,1,1,176,888888,888888,88888,60,5,9,1,0,2006,29
22261,1,1,1,1,5,3,18,5,5,2,3,1,534,888888,888888,88888,218,22,50,10,1,2006,43
22263,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,31
22266,1,2,0,3,12,2,5,4,4,8,9,1,60,888888,888888,88888,0,20,30,999,0,2006,35
22268,1,2,0,3,10,3,14,4,5,4,1,1,130,888888,888888,88888,0,16,18,999,0,2006,44
22269,1,2,0,1,6,1,4,2,5,1,1,1,206,888888,888888,88888,40,25,42,0,0,2006,47
22271,1,2,0,3,3,2,6,4,5,5,3,4,88888,888888,790,88888,12,20,20,5,0,2006,45
22272,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,52
22273,1,1,1,1,5,4,17,6,5,2,2,1,583,888888,888888,88888,253,20,50,10,1,2006,55
22274,1,1,1,1,8,3,5,4,5,1,3,1,400,888888,888888,88888,90,18,44,8,1,2006,43
22275,1,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,65
22277,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,64
22278,1,2,0,1,4,2,14,5,5,5,1,4,88888,888888,782,88888,0,20,25,999,0,2006,64
22280,1,1,1,1,8,2,5,4,5,2,3,1,500,888888,888888,88888,170,20,60,4,1,2006,50
22281,1,1,1,1,9,2,4,2,5,1,1,1,450,888888,888888,88888,147,22,40,0,1,2006,51
22282,1,1,0,1,8,2,5,5,5,2,1,1,360,888888,888888,88888,120,26,70,25,0,2006,41
22283,1,1,1,1,10,2,5,5,5,1,3,1,440,888888,888888,88888,280,22,48,8,1,2006,47
22284,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,64
22286,1,1,1,1,12,2,5,5,5,1,3,1,625,888888,888888,88888,275,20,38,2,1,2006,50
22287,1,2,0,3,4,2,18,4,5,5,2,4,88888,888888,1300,88888,0,27,8,0,0,2006,36
22289,1,1,1,1,10,1,5,2,6,8,5,3,88888,10000,888888,88888,0,18,38,0,1,2006,63
22292,1,1,1,1,8,2,5,5,5,2,3,1,550,888888,888888,88888,200,22,40,0,1,2006,51
22294,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,59
22295,1,1,1,1,11,4,17,6,5,2,2,1,500,888888,888888,88888,250,11,48,4,1,2006,55
22297,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,56
22301,1,2,1,3,8,2,5,5,5,5,1,4,88888,888888,750,88888,0,20,20,999,1,2006,62
22302,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,65
22304,1,1,1,1,8,1,4,1,1,8,5,3,88888,18000,888888,88888,0,20,40,999,1,2006,47
22305,2,1,0,1,11,4,17,6,5,2,3,1,99999,888888,888888,88888,99999,21,60,15,0,2006,24
22306,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,67
22307,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,63
22308,1,2,1,1,10,4,15,4,5,1,3,1,190,888888,888888,88888,50,22,45,1,1,2006,28
22309,1,2,0,3,6,2,13,2,5,5,2,1,70,888888,888888,88888,0,20,30,999,0,2006,31
22310,2,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,22
22314,2,1,1,1,8,1,4,1,5,1,1,1,170,888888,888888,88888,0,26,48,0,1,2006,62
22315,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,30
22316,2,1,0,1,10,2,14,4,5,1,1,1,300,888888,888888,88888,150,22,40,1,0,2006,35
22318,1,2,0,1,10,3,14,3,5,7,1,4,88888,888888,1200,88888,6,20,8,0,0,2006,31
22320,1,1,1,1,8,2,5,5,5,1,3,1,320,888888,888888,88888,60,15,52,5,1,2006,31
22323,1,1,1,1,11,4,17,6,5,2,1,1,620,888888,888888,88888,246,22,50,10,1,2006,58
22324,1,1,1,1,10,3,14,4,5,2,1,5,88888,888888,888888,1800,0,22,45,5,1,2006,42
22326,1,1,1,1,8,2,4,4,5,1,1,1,295,888888,888888,88888,100,25,60,6,1,2006,30
22328,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,70
22330,2,2,0,1,3,2,8,5,5,2,3,1,550,888888,888888,88888,200,20,999,999,0,2006,54
22331,1,1,1,1,6,2,5,4,5,5,2,4,88888,888888,900,88888,0,22,25,0,1,2006,63
22332,1,1,1,1,3,1,6,1,1,8,5,1,350,888888,888888,88888,0,22,40,5,1,2006,57
22334,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,29
22337,1,2,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,1,2006,68
22338,1,2,0,3,8,1,5,2,5,5,1,4,88888,888888,720,88888,0,20,27,999,0,2006,33
22339,1,1,1,1,8,2,10,5,5,1,2,1,300,888888,888888,88888,150,18,40,999,1,2006,52
22340,1,1,1,1,8,2,5,4,5,1,1,1,220,888888,888888,88888,40,20,40,3,1,2006,31
22342,1,1,1,1,10,2,5,5,5,2,2,1,520,888888,888888,88888,200,20,50,999,1,2006,51
22344,1,2,0,3,10,3,14,3,5,5,1,1,80,888888,888888,88888,0,17,20,999,0,2006,35
22345,1,1,1,1,6,2,5,5,5,2,2,1,344,888888,888888,88888,100,24,50,0,1,2006,35
22346,1,1,1,1,10,4,14,6,5,1,1,1,992,888888,888888,88888,200,22,63,23,1,2006,40
22348,1,2,0,1,10,4,15,6,5,1,3,1,450,888888,888888,88888,160,22,50,10,0,2006,47
22350,2,1,1,1,4,2,7,5,5,2,3,1,354,888888,888888,88888,35,24,64,16,1,2006,42
22352,1,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,71
22353,1,1,1,1,3,2,9,5,5,2,1,1,480,888888,888888,88888,200,28,85,999,1,2006,37
22354,1,1,1,1,5,4,17,6,5,2,2,1,550,888888,888888,88888,310,22,40,0,1,2006,50
22355,2,2,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,0,2006,44
22357,2,1,1,1,8,1,4,1,6,8,5,1,500,888888,888888,88888,0,26,65,25,1,2006,55
22358,1,2,0,3,12,4,17,6,5,4,2,4,88888,888888,890,88888,2,4,15,0,0,2006,40
22359,1,2,0,3,3,2,6,2,5,5,1,4,88888,888888,750,88888,0,20,30,0,0,2006,50
22360,1,2,0,1,6,2,5,2,5,2,1,1,230,888888,888888,88888,34,24,54,0,0,2006,46
22361,2,1,1,1,3,1,16,2,5,1,1,1,135,888888,888888,88888,0,22,40,0,1,2006,48
22362,1,1,1,1,8,2,4,2,5,1,1,1,185,888888,888888,88888,80,25,90,30,1,2006,26
22364,1,2,0,1,6,3,15,3,5,1,1,1,126,888888,888888,88888,20,20,40,0,0,2006,46
22366,1,2,0,1,12,4,17,4,6,8,1,1,95,888888,888888,88888,0,12,20,0,0,2006,60
