id,marital,sex,head,earnmost,workstatus,occ,owner,ind,size,employed,regular,union,paymethod,monthlypaid,dailypaid,hourlypaid,yearlypaid,bonus,workdaypermonth,workhourperweek,overworkperweek,year,age
20032,1,2,0,0,1,4,1,16,2,3,8,9,9,88888,888888,888888,88888,99999,25,72,3,2014,45
20033,2,1,0,0,1,10,1,16,1,6,8,5,3,88888,8000,888888,88888,0,15,40,0,2014,34
20035,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,66
20036,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,77
20051,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,73
20052,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,75
20053,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,76
20054,1,1,1,0,1,3,2,6,2,5,7,1,1,170,888888,888888,88888,0,16,28,0,2014,72
20055,1,1,1,1,1,10,3,14,4,5,2,2,5,88888,888888,888888,630,99999,21,48,8,2014,64
20060,2,2,1,1,9,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,67
20061,1,2,0,0,3,4,2,14,3,5,4,1,4,88888,888888,1050,88888,11,17,32,0,2014,52
20070,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,78
20071,1,1,1,1,1,3,2,6,4,5,2,3,1,482,888888,888888,88888,314,20,60,20,2014,45
20076,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,41
20077,1,1,1,1,1,4,1,6,1,1,8,1,2,99999,888888,888888,88888,99999,99,999,999,2014,55
20082,1,1,1,1,1,8,1,4,2,5,2,9,1,300,888888,888888,88888,60,24,54,10,2014,34
20083,1,1,1,1,1,8,2,5,4,5,5,1,4,88888,888888,920,88888,0,99,999,999,2014,56
20086,2,1,1,1,1,4,2,16,3,6,8,1,4,88888,888888,800,88888,0,20,55,3,2014,61
20090,1,2,0,0,3,4,3,16,4,6,8,1,4,88888,888888,800,88888,0,14,14,0,2014,69
20092,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,51
20093,1,2,0,0,1,4,2,15,3,5,5,1,4,88888,888888,800,88888,0,15,13,0,2014,39
20094,1,2,0,0,1,6,2,5,3,5,5,1,4,88888,888888,950,88888,0,20,40,0,2014,52
20095,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,69
20096,1,1,1,1,1,4,2,4,4,5,1,1,1,300,888888,888888,88888,90,20,44,6,2014,36
20097,1,1,1,1,1,6,2,6,5,5,2,1,1,450,888888,888888,88888,460,20,35,15,2014,51
20098,1,1,1,1,1,10,4,17,6,5,1,3,1,450,888888,888888,88888,160,22,50,10,2014,38
20099,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,73
20100,1,2,0,0,3,6,2,6,4,5,5,5,4,88888,888888,900,88888,7,11,16,0,2014,54
20101,1,1,1,1,1,10,2,5,4,5,1,3,1,380,888888,888888,88888,144,22,60,999,2014,43
20102,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,65
20104,2,2,0,0,1,4,2,16,3,6,8,1,3,88888,13000,888888,88888,0,15,30,0,2014,39
20106,1,2,0,0,1,99,2,16,4,5,4,1,1,210,888888,888888,88888,0,5,35,0,2014,42
20108,1,1,1,1,1,7,2,10,5,5,1,3,1,450,888888,888888,88888,110,22,60,18,2014,50
20109,1,2,0,0,3,6,1,5,1,3,8,5,1,85,888888,888888,88888,0,20,40,999,2014,71
20110,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,64
20111,1,2,0,0,3,4,2,16,4,5,5,1,4,88888,888888,800,88888,0,2,12,0,2014,56
20112,2,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,42
20115,1,2,0,0,1,4,2,7,4,5,2,1,1,220,888888,888888,88888,32,22,40,0,2014,57
20117,1,1,1,1,1,99,2,10,5,5,4,2,1,250,888888,888888,88888,0,25,40,0,2014,46
20118,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,74
20119,1,2,0,0,1,6,2,8,5,5,4,3,4,88888,888888,1281,88888,5,20,30,1,2014,55
20120,1,2,0,0,1,3,2,6,4,5,5,1,4,88888,888888,730,88888,6,22,20,0,2014,39
20124,1,2,0,0,4,4,1,7,2,3,8,1,9,88888,888888,888888,88888,99999,99,999,999,2014,69
20127,1,2,0,0,1,10,4,17,6,5,5,2,4,88888,888888,900,88888,0,20,29,0,2014,53
20129,1,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,70
20131,1,1,1,1,1,10,2,15,2,5,2,9,1,300,888888,888888,88888,0,20,50,10,2014,56
20135,2,1,1,1,1,9,2,11,5,5,1,2,1,360,888888,888888,88888,100,99,999,999,2014,37
20136,1,2,0,0,1,6,3,14,4,5,5,1,4,88888,888888,1200,88888,0,20,37,3,2014,49
20137,1,2,0,0,1,4,2,7,5,5,5,1,4,88888,888888,850,88888,0,16,7,3,2014,38
20141,1,2,0,0,3,6,3,14,2,5,5,9,1,80,888888,888888,88888,6,21,23,0,2014,54
20142,1,1,1,1,3,6,4,17,6,6,8,9,9,88888,888888,888888,88888,99999,4,999,999,2014,78
20143,1,2,0,0,1,3,1,6,2,3,8,1,5,88888,888888,888888,180,0,30,64,999,2014,55
20148,1,2,0,1,1,6,4,17,6,5,2,2,1,482,888888,888888,88888,190,28,70,30,2014,56
20149,1,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,65
20150,2,2,1,1,1,4,1,16,1,1,8,5,1,330,888888,888888,88888,0,22,60,999,2014,62
20151,1,1,1,1,1,8,1,16,1,1,8,5,1,300,888888,888888,88888,0,20,30,999,2014,58
20152,2,1,1,1,1,3,2,16,3,5,1,1,3,88888,7200,888888,88888,0,25,13,999,2014,48
20153,1,2,0,0,1,8,2,5,5,5,5,2,4,88888,888888,950,88888,0,20,8,0,2014,41
20154,1,2,0,0,3,6,2,6,1,5,5,1,4,88888,888888,960,88888,20,19,15,0,2014,63
20160,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,62
20163,1,1,1,0,1,3,2,6,4,5,5,2,4,88888,888888,810,88888,0,15,18,0,2014,65
20167,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,77
20168,1,1,1,1,1,10,1,16,1,1,8,5,1,350,888888,888888,88888,0,22,999,999,2014,40
20178,1,2,0,0,1,8,2,10,4,5,5,9,4,88888,888888,900,88888,0,17,20,0,2014,30
20180,1,2,0,0,2,4,1,9,1,3,8,5,4,88888,888888,800,88888,0,15,12,999,2014,72
20181,1,2,0,0,1,8,2,6,4,5,5,2,4,88888,888888,1000,88888,0,20,37,0,2014,61
20183,2,1,1,1,1,8,2,4,1,5,4,5,9,88888,888888,888888,88888,99999,20,49,999,2014,66
20186,1,1,1,1,4,8,1,16,1,6,8,1,4,88888,888888,1000,88888,0,15,40,999,2014,62
20188,1,1,1,1,1,8,1,5,1,1,8,9,1,150,888888,888888,88888,0,15,30,999,2014,79
20189,1,2,1,1,3,4,1,7,1,5,5,1,4,88888,888888,1100,88888,0,20,15,0,2014,61
20191,1,2,0,0,1,3,2,6,4,5,5,3,4,88888,888888,980,88888,0,21,37,0,2014,40
20192,2,1,0,0,1,6,2,6,4,5,2,1,1,300,888888,888888,88888,100,20,40,0,2014,49
20193,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,70
20194,1,2,0,0,1,6,2,16,2,5,4,2,1,250,888888,888888,88888,0,20,40,2,2014,34
20195,2,2,1,1,1,6,2,8,5,5,4,2,4,88888,888888,1190,88888,20,20,45,5,2014,56
20201,1,1,1,1,1,3,9,6,3,5,2,9,1,250,888888,888888,88888,0,28,9,999,2014,42
20202,2,2,0,0,1,10,3,14,5,5,1,3,1,200,888888,888888,88888,0,16,40,999,2014,39
20203,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,41
20204,1,1,1,1,1,3,1,6,1,1,8,5,1,120,888888,888888,88888,0,25,9,999,2014,71
20205,1,1,1,1,1,4,1,16,1,1,8,1,1,150,888888,888888,88888,0,99,999,999,2014,44
20207,1,2,0,0,3,6,2,14,2,5,6,1,4,88888,888888,1560,88888,0,8,14,0,2014,33
20208,1,2,0,0,3,4,2,16,3,5,5,2,4,88888,888888,870,88888,0,20,23,1,2014,57
20209,2,1,0,0,1,3,1,6,1,3,8,3,1,500,888888,888888,88888,100,6,78,0,2014,31
20212,1,1,1,1,1,6,2,5,3,5,2,1,1,330,888888,888888,88888,58,22,50,999,2014,52
20214,1,2,0,0,3,3,2,6,4,5,5,1,4,88888,888888,850,88888,0,16,20,0,2014,44
20215,1,2,0,0,1,6,2,6,5,5,4,9,1,275,888888,888888,88888,30,99,999,999,2014,44
20217,1,1,1,1,1,6,2,8,5,5,1,3,1,500,888888,888888,88888,100,23,55,0,2014,37
20218,1,1,1,1,1,4,2,7,2,5,5,1,1,200,888888,888888,88888,0,20,46,999,2014,64
20219,1,2,0,0,1,6,2,4,2,5,3,1,1,230,888888,888888,88888,0,20,35,999,2014,49
20220,1,1,1,1,1,8,1,4,1,1,8,9,9,88888,888888,888888,88888,0,99,999,999,2014,73
20221,1,2,0,0,1,10,9,15,3,5,5,9,1,175,888888,888888,88888,99999,23,25,5,2014,48
20224,1,1,1,0,1,4,1,7,1,1,8,5,1,166,888888,888888,88888,0,25,66,999,2014,72
20227,1,2,0,0,3,4,2,16,3,5,5,5,4,88888,888888,1100,88888,0,20,15,0,2014,49
20228,2,2,1,1,1,4,2,6,3,5,5,1,4,88888,888888,900,88888,0,25,26,0,2014,59
20240,1,1,1,1,1,5,3,16,1,5,2,5,1,80,888888,888888,88888,0,18,20,0,2014,77
20250,1,2,0,0,1,10,2,14,3,5,5,2,4,88888,888888,1600,88888,2,21,41,1,2014,48
20252,1,1,1,1,1,4,1,7,1,1,8,5,5,88888,888888,888888,420,0,17,20,0,2014,79
20254,2,2,0,0,1,10,3,15,3,5,1,1,1,250,888888,888888,88888,50,23,50,0,2014,31
20256,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,71
20258,1,2,0,0,1,10,3,15,3,5,4,3,1,230,888888,888888,88888,60,20,30,0,2014,45
20261,1,1,1,1,1,3,2,5,5,5,2,1,1,400,888888,888888,88888,120,20,40,0,2014,36
20263,1,1,1,1,1,10,4,15,6,5,2,2,1,500,888888,888888,88888,200,26,65,25,2014,47
20268,1,2,1,0,3,4,1,7,1,5,5,1,1,40,888888,888888,88888,0,3,12,0,2014,54
20269,1,1,1,1,1,5,4,17,6,5,7,3,1,120,888888,888888,88888,24,14,8,999,2014,64
20272,1,2,0,0,1,6,2,11,4,5,6,1,4,88888,888888,900,88888,0,20,7,0,2014,35
20273,1,1,1,1,1,8,1,4,1,1,8,5,5,88888,888888,888888,800,0,30,50,999,2014,44
20274,2,2,1,1,1,4,9,16,2,5,1,1,1,70,888888,888888,88888,0,20,20,999,2014,63
20275,1,1,1,1,1,4,3,14,4,5,2,1,1,280,888888,888888,88888,60,22,40,1,2014,48
20278,1,1,1,1,1,3,2,6,5,5,2,3,5,88888,888888,888888,800,99999,99,999,999,2014,43
20280,1,2,0,0,3,4,1,7,2,5,5,1,4,88888,888888,900,88888,0,12,15,0,2014,44
20283,1,1,1,1,1,5,2,8,5,5,2,2,5,88888,888888,888888,930,350,20,42,999,2014,53
20285,1,2,0,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,47
20286,2,2,0,0,1,3,1,6,1,3,8,5,1,160,888888,888888,88888,0,25,72,999,2014,48
20287,1,1,1,1,1,8,1,4,2,5,2,1,1,460,888888,888888,88888,90,25,48,0,2014,48
20288,1,1,1,1,1,4,2,16,3,5,5,9,4,88888,888888,850,88888,0,6,30,0,2014,63
20291,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,62
20293,1,1,1,1,1,11,2,16,5,5,1,3,1,415,888888,888888,88888,40,22,50,6,2014,61
20297,1,2,0,0,3,3,2,6,5,5,5,2,1,60,888888,888888,88888,0,16,16,2,2014,39
20299,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,74
20300,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,73
20303,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,76
20308,1,1,1,1,1,10,2,16,2,2,8,1,1,600,888888,888888,88888,100,20,50,999,2014,68
20309,1,2,0,0,3,4,1,9,1,3,8,1,9,88888,888888,888888,88888,99999,99,999,999,2014,79
20313,1,2,0,0,3,4,3,14,4,5,5,1,1,50,888888,888888,88888,0,15,20,0,2014,31
20315,1,1,1,1,1,4,1,6,1,5,3,1,1,500,888888,888888,88888,0,20,40,0,2014,64
20318,1,2,0,0,1,10,3,14,4,5,2,1,1,400,888888,888888,88888,40,22,40,0,2014,52
20322,1,2,0,0,3,4,2,16,5,5,5,9,1,30,888888,888888,88888,0,8,5,999,2014,53
20324,1,2,0,0,1,3,2,6,2,5,5,1,4,88888,888888,1050,88888,0,12,20,2,2014,62
20325,1,2,0,0,1,6,2,4,5,5,1,3,1,335,888888,888888,88888,92,20,45,6,2014,39
20327,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,56
20328,1,2,0,0,1,4,2,16,1,5,1,1,1,180,888888,888888,88888,20,25,48,0,2014,32
20330,2,1,1,1,3,6,2,6,2,6,8,5,1,37,888888,888888,88888,0,5,6,999,2014,70
20331,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,75
20333,2,1,1,1,1,4,1,16,1,1,8,5,5,88888,888888,888888,444,0,24,60,999,2014,49
20334,1,2,0,0,1,6,2,6,5,5,4,3,1,160,888888,888888,88888,45,22,40,0,2014,46
20335,2,1,1,1,1,4,2,7,4,5,2,1,1,345,888888,888888,88888,0,24,50,0,2014,37
20338,1,1,0,0,1,10,4,15,2,5,1,2,1,430,888888,888888,88888,140,22,60,15,2014,41
20339,2,2,1,1,1,6,2,12,5,5,4,1,1,210,888888,888888,88888,0,18,33,3,2014,37
20340,1,2,0,0,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,61
20341,1,1,1,1,1,5,3,15,5,5,2,2,1,672,888888,888888,88888,428,22,38,0,2014,63
20349,2,2,1,1,1,10,2,14,5,5,1,3,1,300,888888,888888,88888,50,22,9,1,2014,50
20350,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,79
20351,2,2,0,1,1,3,2,6,2,5,2,1,1,220,888888,888888,88888,50,22,40,999,2014,38
20355,1,1,1,1,1,5,2,8,5,5,2,2,1,900,888888,888888,88888,520,22,50,999,2014,49
20356,1,2,0,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,69
20358,2,2,1,1,1,6,1,9,1,5,5,1,4,88888,888888,1100,88888,0,20,7,0,2014,46
20360,1,2,0,0,1,7,2,10,4,5,5,9,4,88888,888888,910,88888,0,17,36,4,2014,45
20362,1,1,1,1,1,4,1,7,1,1,8,5,9,88888,888888,888888,88888,99999,99,999,999,2014,75
20366,1,1,1,1,4,4,2,16,5,5,4,2,4,88888,888888,1000,88888,0,21,10,0,2014,68
20372,2,2,1,0,1,3,2,6,4,5,5,1,4,88888,888888,1020,88888,0,25,44,0,2014,52
20373,1,2,0,0,3,10,2,14,3,5,5,1,1,200,888888,888888,88888,20,17,36,4,2014,55
20374,2,2,1,1,3,6,2,5,4,5,5,1,4,88888,888888,1200,88888,0,8,10,0,2014,69
20375,2,2,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,76
20376,2,2,1,1,1,6,2,8,3,5,6,1,4,88888,888888,1400,88888,0,20,39,0,2014,46
20378,1,1,1,0,1,8,1,5,2,5,1,1,1,277,888888,888888,88888,0,22,50,6,2014,35
20380,2,2,1,1,1,99,3,14,4,5,5,1,4,88888,888888,1000,88888,0,18,37,0,2014,46
20381,2,1,1,1,1,9,1,12,1,1,8,5,1,120,888888,888888,88888,0,20,40,999,2014,44
20383,2,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,64
20391,1,1,1,1,1,5,2,16,3,5,2,1,5,88888,888888,888888,800,0,20,8,0,2014,51
20393,2,1,1,1,1,6,2,8,4,5,1,1,1,600,888888,888888,88888,180,20,60,20,2014,35
20399,2,2,0,0,1,4,3,16,3,5,4,1,1,170,888888,888888,88888,18,19,8,999,2014,32
20403,1,1,1,1,1,3,2,8,5,5,2,2,1,678,888888,888888,88888,437,21,38,0,2014,53
20406,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,77
20408,2,1,1,1,4,8,2,4,3,5,1,1,1,220,888888,888888,88888,37,22,48,8,2014,63
20414,1,2,1,1,1,10,3,15,5,5,1,1,1,390,888888,888888,88888,50,21,48,999,2014,37
20420,1,1,1,1,1,7,1,10,2,5,5,1,1,350,888888,888888,88888,0,25,60,999,2014,64
20421,1,1,1,1,1,7,2,10,3,5,1,1,1,398,888888,888888,88888,0,25,72,999,2014,62
20422,1,2,0,0,3,4,3,14,4,6,8,1,4,88888,888888,1100,88888,0,20,6,0,2014,61
20423,1,1,1,1,1,5,2,16,1,5,2,1,1,500,888888,888888,88888,100,22,45,5,2014,46
20427,1,2,0,0,1,8,2,10,4,5,5,2,4,88888,888888,900,88888,0,15,24,0,2014,64
20428,1,2,0,0,3,4,2,14,3,5,5,1,1,80,888888,888888,88888,0,25,20,999,2014,46
20429,1,2,0,0,3,4,2,6,5,5,5,2,4,88888,888888,900,88888,0,20,20,0,2014,67
20430,1,1,1,1,1,6,2,10,5,5,1,2,1,590,888888,888888,88888,170,22,50,10,2014,57
20433,2,1,1,1,1,6,2,6,4,5,2,1,1,435,888888,888888,88888,160,22,40,3,2014,48
20435,2,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,55
20436,2,2,1,1,1,10,3,14,4,5,1,3,1,300,888888,888888,88888,130,23,35,0,2014,30
20443,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,76
20446,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,42
20447,2,2,1,1,5,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,50
20448,2,2,1,0,1,3,1,6,1,5,5,5,4,88888,888888,869,88888,0,25,48,999,2014,70
20451,1,1,1,1,1,3,1,6,1,1,8,5,5,88888,888888,888888,300,0,20,70,999,2014,75
20452,1,1,1,1,3,4,1,9,1,3,8,9,9,88888,888888,888888,88888,88888,99,999,999,2014,55
20453,1,1,1,1,1,4,3,14,3,5,4,2,1,150,888888,888888,88888,0,20,85,10,2014,40
20454,1,2,0,0,3,4,2,6,2,5,5,2,4,88888,888888,900,88888,0,20,40,0,2014,39
20457,1,2,1,1,1,10,1,14,1,6,8,5,1,200,888888,888888,88888,40,20,8,1,2014,55
20459,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,74
20460,2,2,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,78
20461,2,1,1,1,3,10,2,15,1,5,5,1,4,88888,888888,2500,88888,6,5,2,0,2014,37
20463,1,1,1,1,1,8,1,16,1,5,1,1,3,88888,12000,888888,88888,0,25,50,0,2014,48
20464,1,1,1,1,1,8,1,4,1,1,8,5,3,88888,20000,888888,88888,0,25,60,0,2014,57
20465,1,1,1,1,1,10,1,16,1,1,8,5,5,88888,888888,888888,410,0,22,45,999,2014,60
20466,1,1,1,1,1,8,1,4,2,5,1,1,1,230,888888,888888,88888,20,20,40,1,2014,51
20468,2,2,1,1,1,6,2,8,5,5,4,1,1,230,888888,888888,88888,30,99,999,999,2014,49
20469,1,1,1,0,1,4,2,16,4,5,2,1,1,210,888888,888888,88888,0,22,40,0,2014,49
20470,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,51
20473,2,2,1,0,1,6,2,5,5,5,6,1,4,88888,888888,980,88888,0,20,35,0,2014,57
20474,1,1,1,1,1,6,2,14,5,5,2,2,1,500,888888,888888,88888,120,21,40,999,2014,49
20476,1,1,1,1,1,8,1,4,1,1,8,5,1,300,888888,888888,88888,0,26,48,0,2014,57
20477,1,2,0,0,3,3,1,6,2,5,5,1,4,88888,888888,980,88888,2,19,39,0,2014,41
20478,1,2,0,0,3,3,2,6,5,5,5,3,4,88888,888888,900,88888,0,12,16,999,2014,45
20479,1,1,1,1,1,10,3,14,5,5,1,1,5,88888,888888,888888,1500,300,20,52,0,2014,48
20483,2,2,1,0,1,8,2,5,4,5,4,1,1,150,888888,888888,88888,0,20,39,0,2014,53
20491,1,2,0,0,3,4,2,16,5,6,8,1,1,15,888888,888888,88888,0,4,2,999,2014,41
20493,2,1,1,1,1,9,2,11,2,5,1,1,1,300,888888,888888,88888,290,20,50,999,2014,33
20495,1,2,0,0,3,6,1,16,1,3,8,1,1,80,888888,888888,88888,0,2,1,999,2014,51
20496,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,70
20497,2,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,58
20499,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,76
20505,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,73
20507,1,2,0,0,3,6,2,4,5,5,4,2,4,88888,888888,1100,88888,0,12,20,2,2014,54
20510,1,1,1,1,1,5,2,5,2,5,3,1,1,350,888888,888888,88888,0,20,48,8,2014,56
20511,1,1,1,1,1,5,2,8,5,5,2,2,1,850,888888,888888,88888,180,22,45,5,2014,53
20513,1,1,1,1,1,8,2,4,1,5,2,1,1,450,888888,888888,88888,0,25,48,0,2014,45
20516,1,1,1,1,1,10,2,5,3,5,3,2,5,88888,888888,888888,1100,0,20,40,999,2014,55
20517,1,1,1,1,1,6,2,10,5,5,1,3,4,88888,888888,1350,88888,127,22,50,10,2014,46
20518,2,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,72
20519,1,2,0,0,1,10,2,15,3,6,8,1,1,90,888888,888888,88888,0,16,14,0,2014,55
20520,1,2,0,0,3,4,3,14,4,5,5,5,4,88888,888888,800,88888,0,14,14,0,2014,66
20521,1,1,1,1,1,10,2,5,5,5,2,3,1,350,888888,888888,88888,190,20,60,20,2014,35
20525,2,1,1,1,1,3,2,6,5,5,2,3,1,396,888888,888888,88888,148,23,65,25,2014,39
20526,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,61
20527,1,2,1,1,1,4,2,16,4,5,2,1,5,88888,888888,888888,629,99999,23,55,15,2014,37
20528,2,1,1,1,1,10,1,16,1,5,1,1,1,250,888888,888888,88888,25,20,35,0,2014,55
20531,1,1,1,1,1,10,2,5,4,5,1,1,1,340,888888,888888,88888,100,20,50,10,2014,39
20533,2,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,68
20537,1,1,1,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,79
20538,1,1,1,1,1,9,2,12,5,5,1,3,1,450,888888,888888,88888,160,20,47,10,2014,37
20539,1,2,0,0,1,4,3,14,4,5,4,2,4,88888,888888,980,88888,0,16,32,999,2014,66
20541,1,1,1,0,1,7,2,14,4,5,5,1,4,88888,888888,900,88888,2,22,48,8,2014,60
20542,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,75
20543,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,48
20550,1,2,0,0,3,6,4,15,6,5,5,1,4,88888,888888,880,88888,0,8,10,999,2014,56
20551,1,1,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,60
20561,1,2,0,0,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,73
20564,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,76
20565,1,1,1,1,1,3,2,6,5,5,2,3,1,401,888888,888888,88888,120,23,45,5,2014,41
20568,1,1,1,1,6,88,8,88,8,8,8,8,8,88888,888888,888888,88888,88888,88,888,888,2014,74
20573,1,2,0,0,3,3,2,6,5,5,5,3,4,88888,888888,905,88888,0,17,20,0,2014,55
20574,1,1,1,1,1,3,1,6,1,1,8,1,1,350,888888,888888,88888,0,30,75,0,2014,46
20575,1,1,1,1,1,8,2,16,2,6,8,9,9,88888,888888,888888,88888,99999,99,999,999,2014,71
